target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	5.14286	0	0
ENST00000415118.1	8	3.28571	0	0
ENST00000434970.2	9	3.55556	0	0
ENST00000448914.1	13	6.14286	0	0
ENST00000632684.1	12	5.14286	0	0
ENST00000632524.1	11	4.14286	0	0
ENST00000633009.1	20	11	0	0
ENST00000634070.1	18	9.55556	0	0
ENST00000632963.1	20	11	0	0
ENST00000633030.1	19	10.5556	0	0
ENST00000633765.1	31	11.0385	0	0
ENST00000632619.1	28	11.1282	0	0
ENST00000632968.1	17	8.55556	0	0
ENST00000633159.1	21	12	0	0
ENST00000631871.1	20	11	0	0
ENST00000633010.1	16	7.55556	0	0
ENST00000633379.1	37	11.9059	0	0
ENST00000632473.1	31	11.0385	0	0
ENST00000631884.1	17	8.55556	0	0
ENST00000632859.1	21	12	0	0
ENST00000631895.1	23	12.3182	0	0
ENST00000634154.1	16	7.55556	0	0
ENST00000632609.1	31	11.0385	0	0
ENST00000632911.1	31	11.0385	0	0
ENST00000633504.1	31	11.0385	0	0
ENST00000632304.1	17	8.55556	0	0
ENST00000632542.1	18	9.55556	0	0
ENST00000633968.1	20	11	0	0
ENST00000634085.1	16	7.55556	0	0
ENST00000633353.1	31	11.0385	0	0
ENST00000631803.1	31	11.0385	0	0
ENST00000633210.1	17	8.55556	0	0
ENST00000604642.1	23	12.3182	0	0
ENST00000603326.1	19	10.5556	0	0
ENST00000604950.1	31	11.0385	0	0
ENST00000603077.1	31	11.0385	0	0
ENST00000605284.1	17	8.55556	0	0
ENST00000604446.1	23	12.3182	0	0
ENST00000603693.1	19	10.5556	0	0
ENST00000603935.1	31	11.0385	0	0
ENST00000604102.1	31	11.0385	0	0
ENST00000604838.1	17	8.55556	0	0
ENST00000439842.1	11	4.14286	0	0
ENST00000390567.1	20	11	0	0
ENST00000452198.1	18	9.55556	0	0
ENST00000390569.1	20	11	0	0
ENST00000437320.1	19	10.5556	0	0
ENST00000390571.1	31	11.0385	0	0
ENST00000390572.1	28	11.1282	0	0
ENST00000450276.1	17	8.55556	0	0
ENST00000390574.1	21	12	0	0
ENST00000390575.1	20	11	0	0
ENST00000431870.1	16	7.55556	0	0
ENST00000390577.1	37	11.9059	0	0
ENST00000390578.1	31	11.0385	0	0
ENST00000451044.1	17	8.55556	0	0
ENST00000390580.1	21	12	0	0
ENST00000390581.1	23	12.3182	0	0
ENST00000431440.2	16	7.55556	0	0
ENST00000390583.1	31	11.0385	0	0
ENST00000390584.1	31	11.0385	0	0
ENST00000390585.1	31	11.0385	0	0
ENST00000430425.1	17	8.55556	0	0
ENST00000454691.1	18	9.55556	0	0
ENST00000390588.1	20	11	0	0
ENST00000414852.1	16	7.55556	0	0
ENST00000390590.1	31	11.0385	0	0
ENST00000390591.1	31	11.0385	0	0
ENST00000454908.1	17	8.55556	0	0
ENST00000632828.1	421	275.163	0	0
ENST00000632422.1	391	245.416	0	0
ENST00000632713.1	373	227.463	0	0
ENST00000633384.1	652	505.783	0	0
ENST00000631557.1	401	255.216	0	0
ENST00000632308.1	380	234.439	0	0
ENST00000632512.1	455	309.045	0	0
ENST00000632016.1	392	246.416	0	0
ENST00000631427.1	455	309.045	0	0
ENST00000632148.1	424	278.163	0	0
ENST00000631392.1	386	240.416	0	0
ENST00000633472.1	365	219.485	0	0
ENST00000631882.1	397	251.241	0	0
ENST00000634123.1	343	197.877	0	0
ENST00000633328.1	390	244.416	0	0
ENST00000632248.1	412	266.19	5	0.969978
ENST00000634176.1	364	218.485	0.5	0.118176
ENST00000633575.1	395	249.291	0	0
ENST00000633072.1	410	264.19	0	0
ENST00000633313.1	347	201.717	0	0
ENST00000633696.1	544	397.783	0	0
ENST00000633963.1	390	244.416	0	0
ENST00000632187.1	350	204.677	0	0
ENST00000631511.1	386	240.416	0	0
ENST00000633265.1	392	246.416	0	0
ENST00000632216.1	384	238.439	0	0
ENST00000632425.1	407	261.19	0	0
ENST00000631548.1	347	201.717	0.5	0.128
ENST00000633790.1	343	197.877	0	0
ENST00000634093.1	344	198.797	0	0
ENST00000632560.1	347	201.717	0	0
ENST00000631639.1	478	331.952	0	0
ENST00000632021.1	347	201.717	0	0
ENST00000633796.1	374	228.463	0	0
ENST00000631471.1	344	198.797	0	0
ENST00000634111.1	392	246.416	0	0
ENST00000633292.1	409	263.19	0	0
ENST00000631824.1	406	260.19	0	0
ENST00000632829.1	411	265.19	0	0
ENST00000632432.1	406	260.19	0	0
ENST00000631835.1	421	275.163	3	0.563008
ENST00000633244.1	347	201.717	0	0
ENST00000631663.1	344	198.797	0	0
ENST00000631559.1	428	282.135	0	0
ENST00000632638.1	552	405.783	0	0
ENST00000633466.1	413	267.19	0	0
ENST00000633842.1	347	201.717	0	0
ENST00000633092.1	381	235.439	1	0.219333
ENST00000610439.4	381	235.439	0	0
ENST00000633283.1	387	241.416	0	0
ENST00000619125.2	364	218.485	0	0
ENST00000634198.1	402	256.216	1	0.201548
ENST00000631690.1	447	301.045	2	0.343069
ENST00000379435.3	416	270.19	0	0
ENST00000542354.1	392	246.416	0	0
ENST00000390423.2	402	256.216	0	0
ENST00000390424.2	348	202.717	0	0
ENST00000390425.2	519	372.783	0	0
ENST00000390426.2	395	249.291	4	0.828584
ENST00000390427.3	352	206.677	0	0
ENST00000390428.3	404	258.19	7	1.40005
ENST00000390429.3	337	191.916	0	0
ENST00000390430.2	473	326.952	0	0
ENST00000390431.3	338	192.916	0	0
ENST00000390432.2	379	233.463	0	0
ENST00000390433.1	340	194.897	0	0
ENST00000390434.3	566	419.783	0	0
ENST00000390435.1	341	195.897	0	0
ENST00000390436.2	360	214.55	0	0
ENST00000390437.2	445	299.075	0	0
ENST00000390438.2	469	322.952	0	0
ENST00000390439.2	410	264.19	0	0
ENST00000390440.2	425	279.163	0	0
ENST00000390441.2	394	248.416	0	0
ENST00000390442.3	399	253.241	0	0
ENST00000390443.3	561	414.783	2	0.248996
ENST00000390444.1	329	184.065	0	0
ENST00000390445.2	484	337.818	0	0
ENST00000390446.3	440	294.135	0	0
ENST00000390447.3	467	320.952	0	0
ENST00000390448.3	406	260.19	0	0
ENST00000390449.3	343	197.877	0	0
ENST00000390450.3	464	317.952	5	0.812066
ENST00000390451.2	409	263.19	0	0
ENST00000390452.2	365	219.485	0	0
ENST00000621643.1	102	24.3942	0	0
ENST00000390453.1	343	197.877	0	0
ENST00000390454.2	403	257.19	2	0.401568
ENST00000390455.3	537	390.783	0	0
ENST00000390456.3	341	195.897	6	1.58164
ENST00000390457.2	425	279.163	0	0
ENST00000390458.3	469	322.952	2	0.319797
ENST00000557168.1	337	191.916	0	0
ENST00000390460.1	327	182.084	0	0
ENST00000390461.2	349	203.677	0	0
ENST00000390463.3	356	210.571	0	0
ENST00000390464.2	353	207.677	0	0
ENST00000390465.2	395	249.291	0	0
ENST00000390466.1	331	185.973	0	0
ENST00000390467.3	317	172.417	0	0
ENST00000390468.1	336	190.916	0	0
ENST00000390469.2	520	373.783	0	0
ENST00000535880.2	425	279.163	0	0
ENST00000390340.2	463	316.952	0	0
ENST00000390341.2	512	365.783	0	0
ENST00000444775.2	1735	1588.78	0	0
ENST00000390343.2	468	321.952	3	0.481186
ENST00000390344.2	552	405.783	2	0.254518
ENST00000390345.2	688	541.783	10	0.953142
ENST00000390346.2	537	390.783	0	0
ENST00000426402.2	544	397.783	0	0
ENST00000390348.2	465	318.952	0	0
ENST00000455382.2	421	275.163	0	0
ENST00000390387.3	391	245.416	0	0
ENST00000390357.3	373	227.463	0	0
ENST00000390381.3	652	505.783	0	0
ENST00000390353.2	401	255.216	0	0
ENST00000547918.2	380	234.439	0	0
ENST00000390392.3	455	309.045	0	0
ENST00000634383.1	424	278.163	0	0
ENST00000634605.1	394	248.416	0	0
ENST00000390360.3	365	219.485	0	0
ENST00000390361.3	397	251.241	0	0
ENST00000390362.1	343	197.877	0	0
ENST00000390363.2	390	244.416	0	0
ENST00000390364.3	412	266.19	5	0.969978
ENST00000390367.3	364	218.485	0.5	0.118176
ENST00000426318.2	395	249.291	0	0
ENST00000390368.2	410	264.19	0	0
ENST00000390369.2	347	201.717	0	0
ENST00000454561.2	544	397.783	0	0
ENST00000390371.3	388	242.416	0	0
ENST00000390372.3	350	204.677	0	0
ENST00000390373.2	344	198.797	0	0
ENST00000390374.3	392	246.416	0	0
ENST00000390375.2	384	238.439	0	0
ENST00000390376.2	341	195.897	0	0
ENST00000390377.1	347	201.717	0.5	0.128
ENST00000390378.1	343	197.877	0	0
ENST00000612787.1	347	201.717	0	0
ENST00000614171.1	374	228.463	0	0
ENST00000611462.1	368	222.485	0	0
ENST00000611787.1	392	246.416	0	0
ENST00000620569.1	409	263.19	0	0
ENST00000617347.1	406	260.19	0	0
ENST00000621184.1	411	265.19	0	0
ENST00000617639.1	406	260.19	0	0
ENST00000616518.1	421	275.163	3	0.563008
ENST00000620773.1	347	201.717	0	0
ENST00000619103.1	344	198.797	0	0
ENST00000611520.1	428	282.135	0	0
ENST00000390393.3	552	405.783	0	0
ENST00000390394.3	413	267.19	0	0
ENST00000390396.1	347	201.717	0	0
ENST00000390397.2	381	235.439	0	0
ENST00000390398.3	381	235.439	0	0
ENST00000390399.3	387	241.416	0	0
ENST00000390400.2	364	218.485	0	0
ENST00000422143.2	402	256.216	1	0.201548
ENST00000417977.2	447	301.045	2	0.343069
ENST00000613379.1	1322	1175.78	0	0
ENST00000621991.4	1256	1109.78	0	0
ENST00000619816.1	677	530.783	0	0
ENST00000616914.1	1295	1148.78	0	0
ENST00000621713.1	1240	1093.78	0	0
ENST00000615996.1	1563	1416.78	0	0
ENST00000611873.1	1112	965.783	0	0
ENST00000619141.4	900	753.783	0	0
ENST00000621830.1	677	530.783	0	0
ENST00000615270.1	1295	1148.78	0	0
ENST00000631283.1	936	789.783	0	0
ENST00000627256.2	14829	14682.8	10.7596	0.0378416
ENST00000628539.1	656	509.783	0.118524	0.0120061
ENST00000626903.1	404	258.19	0	0
ENST00000629229.1	553	406.783	0	0
ENST00000621433.1	8003	7856.78	13.8435	0.090988
ENST00000607853.6	1684	1537.78	0	0
ENST00000619390.1	1504	1357.78	0	0
ENST00000574062.5	1655	1508.78	0	0
ENST00000575319.1	1738	1591.78	0	0
ENST00000576465.1	573	426.783	0	0
ENST00000573762.1	564	417.783	0	0
ENST00000614621.4	1504	1357.78	0	0
ENST00000619036.2	1734	1587.78	0	0
ENST00000618719.2	692	545.783	0	0
ENST00000629682.2	1576	1429.78	4.36654	0.157707
ENST00000620741.3	1738	1591.78	1.55791e-08	5.05409e-10
ENST00000627911.2	1363	1216.78	8.87789	0.376773
ENST00000625994.1	573	426.783	0	0
ENST00000628872.1	564	417.783	0	0
ENST00000617651.4	1734	1587.78	0	0
ENST00000616376.1	1504	1357.78	0	0
ENST00000622207.2	1030	883.783	0	0
ENST00000570683.3	948	801.783	0	0
ENST00000573400.1	939	792.783	0	0
ENST00000633377.1	1609	1462.78	0	0
ENST00000633062.1	1329	1182.78	2	0.0873188
ENST00000632233.1	1606	1459.78	0	0
ENST00000610808.1	1322	1175.78	0	0
ENST00000626647.1	2737	2590.78	0	0
ENST00000627926.2	12809	12662.8	0	0
ENST00000630506.1	656	509.783	0.118524	0.0120061
ENST00000630053.1	404	258.19	0	0
ENST00000626712.1	553	406.783	0	0
ENST00000619759.1	8003	7856.78	0	0
ENST00000634782.1	692	545.783	0	0
ENST00000634785.1	1655	1508.78	0	0
ENST00000635170.1	1740	1593.78	0	0
ENST00000635668.1	1504	1357.78	0	0
ENST00000635135.1	1734	1587.78	0	0
ENST00000651274.1	3531	3384.78	94.8738	1.44743
ENST00000635588.1	1363	1216.78	0	0
ENST00000635275.1	573	426.783	0	0
ENST00000634356.1	564	417.783	0	0
ENST00000639581.1	1608	1461.78	0	0
ENST00000639095.1	677	530.783	0	0
ENST00000638401.1	1608	1461.78	0	0
ENST00000640180.1	677	530.783	0	0
ENST00000638933.1	1608	1461.78	0	0
ENST00000639960.1	677	530.783	0	0
ENST00000645657.1	2898	2751.78	1.5	0.0281488
ENST00000640635.2	1608	1461.78	0	0
ENST00000640257.2	677	530.783	0	0
ENST00000638472.1	1608	1461.78	0	0
ENST00000640926.1	677	530.783	0	0
ENST00000618023.5	1608	1461.78	0	0
ENST00000639404.1	677	530.783	0	0
ENST00000652053.1	1719	1572.78	13	0.426833
ENST00000402588.6	937	790.783	0	0
ENST00000634759.1	1184	1037.78	145.57	7.24351
ENST00000621118.4	1112	965.783	0	0
ENST00000425829.2	947	800.783	0	0
ENST00000541415.2	2778	2631.78	0	0
ENST00000622436.1	921	774.783	0	0
ENST00000553765.2	945	798.783	0	0
ENST00000435101.1	692	545.783	0	0
ENST00000358097.8	1655	1508.78	0	0
ENST00000433992.2	1740	1593.78	0	0
ENST00000614967.4	1504	1357.78	0	0
ENST00000612115.1	1734	1587.78	0	0
ENST00000651010.1	3531	3384.78	0	0
ENST00000610593.4	1363	1216.78	0	0
ENST00000424775.1	573	426.783	0	0
ENST00000435688.1	564	417.783	0	0
ENST00000424348.1	959	812.783	0	0
ENST00000642324.1	3595	3448.78	5.09702	0.0763191
ENST00000508166.5	2164	2017.78	0	0
ENST00000503442.1	1232	1085.78	0.462152	0.0219799
ENST00000511446.2	2018	1871.78	2.38217	0.0657204
ENST00000504802.1	600	453.783	3	0.341394
ENST00000508264.1	727	580.783	0	0
ENST00000613293.4	1233	1086.78	0.155677	0.00739714
ENST00000610628.4	2154	2007.78	0	0
ENST00000522175.7	1931	1784.78	0	0
ENST00000519951.2	2268	2121.78	0	0
ENST00000432841.1	938	791.783	0	0
ENST00000514827.2	1712	1565.78	0	0
ENST00000618570.1	1185	1038.78	0	0
ENST00000553483.3	931	784.783	0	0
ENST00000445557.1	926	779.783	3	0.198669
ENST00000438474.1	963	816.783	4	0.252893
ENST00000523857.5	3818	3671.78	0	0
ENST00000521053.5	3830	3683.78	0	0
ENST00000430863.5	4164	4017.78	0	0
ENST00000521161.5	613	466.783	0	0
ENST00000621837.1	4164	4017.78	0	0
ENST00000457194.6	1984	1837.78	21.2408	0.596842
ENST00000429712.5	1313	1166.78	30.9157	1.36827
ENST00000493176.1	545	398.783	0	0
ENST00000420396.3	1240	1093.78	0	0
ENST00000579578.6	1482	1335.78	0	0
ENST00000586762.2	590	443.783	0	0
ENST00000588823.1	622	475.783	4	0.434144
ENST00000611850.4	1407	1260.78	0	0
ENST00000591655.3	1456	1309.78	0	0
ENST00000606380.2	1637	1490.78	0	0
ENST00000616270.4	1132	985.783	0	0
ENST00000634680.1	1421	1274.78	0	0
ENST00000634967.1	1493	1346.78	0	0
ENST00000534447.5	5330	5183.78	14.3669	0.143119
ENST00000534142.5	2012	1865.78	0	0
ENST00000533478.5	5669	5522.78	0	0
ENST00000525539.5	7379	7232.78	0	0
ENST00000530363.5	1608	1461.78	13.9453	0.492638
ENST00000299598.11	5818	5671.78	3.13157	0.0285119
ENST00000529079.1	574	427.783	0	0
ENST00000531391.5	1488	1341.78	3.6372	0.139981
ENST00000337114.8	3427	3280.78	0	0
ENST00000526632.5	2006	1859.78	2.96188	0.0822411
ENST00000527937.1	4165	4018.78	9.35447	0.120201
ENST00000529791.1	552	405.783	0	0
ENST00000484361.1	945	798.783	0	0
ENST00000568934.1	921	774.783	0	0
ENST00000418689.1	945	798.783	0	0
ENST00000641465.1	2883	2736.78	0	0
ENST00000440231.1	985	838.783	1	0.0615649
ENST00000435756.2	944	797.783	0	0
ENST00000527486.2	930	783.783	0	0
ENST00000439431.3	2898	2751.78	1.5	0.0281488
ENST00000637675.1	546	399.783	0	0
ENST00000377712.3	765	618.783	0	0
ENST00000602139.6	3876	3729.78	15.3603	0.212667
ENST00000429239.1	925	778.783	2	0.132616
ENST00000394191.3	1045	898.783	0	0
ENST00000339924.12	1608	1461.78	0	0
ENST00000391729.1	677	530.783	0	0
ENST00000613512.4	1451	1304.78	0	0
ENST00000458137.5	1166	1019.78	0	0
ENST00000375726.6	1306	1159.78	0	0
ENST00000447913.5	819	672.783	0	0
ENST00000446862.5	1196	1049.78	0	0
ENST00000441710.5	1168	1021.78	0	0
ENST00000433738.5	709	562.783	0	0
ENST00000448103.5	1071	924.783	0	0
ENST00000417998.5	1401	1254.78	0	0
ENST00000494737.5	961	814.783	0	0
ENST00000508062.1	774	627.783	0	0
ENST00000422698.6	1685	1538.78	0	0
ENST00000641572.1	1255	1108.78	0	0
ENST00000641848.1	1344	1197.78	0	0
ENST00000412796.2	935	788.783	0	0
ENST00000332217.5	990	843.783	0	0
ENST00000649616.1	940	793.783	0	0
ENST00000504970.1	935	788.783	1	0.0654675
ENST00000502411.5	566	419.783	0	0
ENST00000496692.6	554	407.783	0	0
ENST00000543859.5	1507	1360.78	0	0
ENST00000466542.6	1070	923.783	0	0
ENST00000465075.6	769	622.783	0	0
ENST00000473530.6	1632	1485.78	0	0
ENST00000611236.1	958	811.783	0	0
ENST00000473712.6	567	420.783	0	0
ENST00000482226.2	527	380.783	0	0
ENST00000467903.5	1101	954.783	0	0
ENST00000507374.5	553	406.783	4	0.507785
ENST00000508651.1	542	395.783	0	0
ENST00000649376.1	279	136.315	0	0
ENST00000641246.2	318	173.244	1	0.298075
ENST00000472952.3	1239	1092.78	1	0.0472551
ENST00000446393.2	4888	4741.78	0	0
ENST00000641506.1	4376	4229.78	42.4934	0.518784
ENST00000641557.1	3409	3262.78	18	0.284884
ENST00000641057.1	3463	3316.78	0	0
ENST00000571766.2	994	847.783	0	0
ENST00000641710.1	606	459.783	0	0
ENST00000641031.1	462	315.952	0	0
ENST00000632136.1	760	613.783	0	0
ENST00000622053.4	755	608.783	0	0
ENST00000390477.2	720	573.783	0	0
ENST00000611116.2	978	831.783	7	0.434581
ENST00000436911.6	1013	866.783	0	0
ENST00000443402.6	2730	2583.78	0	0
ENST00000633705.1	760	613.783	0	0
ENST00000466254.1	758	611.783	0	0
ENST00000631705.1	63	19.5443	0	0
ENST00000633501.1	51	15.0556	0	0
ENST00000631521.1	48	14.3214	0	0
ENST00000633896.1	50	14.6474	0	0
ENST00000632178.1	53	16.2981	0	0
ENST00000634062.1	52	15.8308	0	0
ENST00000390320.2	127	24.7187	0	0
ENST00000390322.2	175	48.7426	0	0
ENST00000390324.2	176	49.4066	0	0
ENST00000390326.2	33	10.4776	0	0
ENST00000390327.2	72	22.7289	0	0
ENST00000390328.2	70	22.0741	0	0
ENST00000390330.2	46	13.7483	0	0
ENST00000390560.2	61	19.1607	0	0
ENST00000488476.1	49	13.8663	0	0
ENST00000461719.1	46	13.7483	0	0
