target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	4.66667	0	0
ENST00000415118.1	8	5	0	0
ENST00000434970.2	9	4.33333	0	0
ENST00000448914.1	13	5.66667	0	0
ENST00000632684.1	12	4.66667	0	0
ENST00000632524.1	11	3.66667	0	0
ENST00000633009.1	20	9.75	0	0
ENST00000634070.1	18	10.6667	0	0
ENST00000632963.1	20	9.75	0	0
ENST00000633030.1	19	11.6667	0	0
ENST00000633765.1	31	8.36364	0	0
ENST00000632619.1	28	8.08696	0	0
ENST00000632968.1	17	9.66667	0	0
ENST00000633159.1	21	10.75	0	0
ENST00000631871.1	20	9.75	0	0
ENST00000633010.1	16	8.66667	0	0
ENST00000633379.1	37	9.84483	0	0
ENST00000632473.1	31	8.36364	0	0
ENST00000631884.1	17	9.66667	0	0
ENST00000632859.1	21	10.75	0	0
ENST00000631895.1	23	11.4444	0	0
ENST00000634154.1	16	8.66667	0	0
ENST00000632609.1	31	8.36364	0	0
ENST00000632911.1	31	8.36364	0	0
ENST00000633504.1	31	8.36364	0	0
ENST00000632304.1	17	9.66667	0	0
ENST00000632542.1	18	10.6667	0	0
ENST00000633968.1	20	9.75	0	0
ENST00000634085.1	16	8.66667	0	0
ENST00000633353.1	31	8.36364	0	0
ENST00000631803.1	31	8.36364	0	0
ENST00000633210.1	17	9.66667	0	0
ENST00000604642.1	23	11.4444	0	0
ENST00000603326.1	19	11.6667	0	0
ENST00000604950.1	31	8.36364	0	0
ENST00000603077.1	31	8.36364	0	0
ENST00000605284.1	17	9.66667	0	0
ENST00000604446.1	23	11.4444	0	0
ENST00000603693.1	19	11.6667	0	0
ENST00000603935.1	31	8.36364	0	0
ENST00000604102.1	31	8.36364	0	0
ENST00000604838.1	17	9.66667	0	0
ENST00000439842.1	11	3.66667	0	0
ENST00000390567.1	20	9.75	0	0
ENST00000452198.1	18	10.6667	0	0
ENST00000390569.1	20	9.75	0	0
ENST00000437320.1	19	11.6667	0	0
ENST00000390571.1	31	8.36364	0	0
ENST00000390572.1	28	8.08696	0	0
ENST00000450276.1	17	9.66667	0	0
ENST00000390574.1	21	10.75	0	0
ENST00000390575.1	20	9.75	0	0
ENST00000431870.1	16	8.66667	0	0
ENST00000390577.1	37	9.84483	0	0
