target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	2.85714	0	0
ENST00000415118.1	8	2	0	0
ENST00000434970.2	9	2	0	0
ENST00000448914.1	13	3.85714	0	0
ENST00000632684.1	12	2.85714	0	0
ENST00000632524.1	11	2.16667	0	0
ENST00000633009.1	20	8.3	0	0
ENST00000634070.1	18	8.125	0	0
ENST00000632963.1	20	8.3	0	0
ENST00000633030.1	19	9.125	0	0
ENST00000633765.1	31	9.73529	0	0
ENST00000632619.1	28	7.48387	0	0
ENST00000632968.1	17	7.125	0	0
ENST00000633159.1	21	9.3	0	0
ENST00000631871.1	20	8.3	0	0
ENST00000633010.1	16	6.125	0	0
ENST00000633379.1	37	9.68116	0	0
ENST00000632473.1	31	9.73529	0	0
ENST00000631884.1	17	7.125	0	0
ENST00000632859.1	21	9.3	0	0
ENST00000631895.1	23	11.3	0	0
ENST00000634154.1	16	6.125	0	0
ENST00000632609.1	31	9.73529	0	0
ENST00000632911.1	31	9.73529	0	0
ENST00000633504.1	31	9.73529	0	0
ENST00000632304.1	17	7.125	0	0
ENST00000632542.1	18	8.125	0	0
ENST00000633968.1	20	8.3	0	0
ENST00000634085.1	16	6.125	0	0
ENST00000633353.1	31	9.73529	0	0
ENST00000631803.1	31	9.73529	0	0
ENST00000633210.1	17	7.125	0	0
ENST00000604642.1	23	11.3	0	0
ENST00000603326.1	19	9.125	0	0
ENST00000604950.1	31	9.73529	0	0
ENST00000603077.1	31	9.73529	0	0
ENST00000605284.1	17	7.125	0	0
ENST00000604446.1	23	11.3	0	0
ENST00000603693.1	19	9.125	0	0
ENST00000603935.1	31	9.73529	0	0
ENST00000604102.1	31	9.73529	0	0
ENST00000604838.1	17	7.125	0	0
ENST00000439842.1	11	2.16667	0	0
ENST00000390567.1	20	8.3	0	0
ENST00000452198.1	18	8.125	0	0
ENST00000390569.1	20	8.3	0	0
ENST00000437320.1	19	9.125	0	0
ENST00000390571.1	31	9.73529	0	0
ENST00000390572.1	28	7.48387	0	0
ENST00000450276.1	17	7.125	0	0
ENST00000390574.1	21	9.3	0	0
ENST00000390575.1	20	8.3	0	0
ENST00000431870.1	16	6.125	0	0
ENST00000390577.1	37	9.68116	0	0
ENST00000390578.1	31	9.73529	0	0
ENST00000451044.1	17	7.125	0	0
ENST00000390580.1	21	9.3	0	0
ENST00000390581.1	23	11.3	0	0
ENST00000431440.2	16	6.125	0	0
ENST00000390583.1	31	9.73529	0	0
ENST00000390584.1	31	9.73529	0	0
ENST00000390585.1	31	9.73529	0	0
ENST00000430425.1	17	7.125	0	0
ENST00000454691.1	18	8.125	0	0
ENST00000390588.1	20	8.3	0	0
ENST00000414852.1	16	6.125	0	0
ENST00000390590.1	31	9.73529	0	0
ENST00000390591.1	31	9.73529	0	0
ENST00000454908.1	17	7.125	0	0
ENST00000632828.1	421	197.555	0	0
ENST00000632422.1	391	174.311	0	0
ENST00000632713.1	373	160.485	0	0
ENST00000633384.1	652	399.498	0	0
ENST00000631557.1	401	181.461	0	0
ENST00000632308.1	380	165.712	0	0
ENST00000632512.1	455	223.826	0	0
ENST00000632016.1	392	174.964	0	0
ENST00000631427.1	455	223.826	0	0
ENST00000632148.1	424	199.726	0	0
ENST00000631392.1	386	170.161	0	0
ENST00000633472.1	365	154.6	0	0
ENST00000631882.1	397	178.604	1	0.281802
ENST00000634123.1	343	139.226	0	0
ENST00000633328.1	390	173.576	1	0.289965
ENST00000632248.1	412	190.655	0	0
ENST00000634176.1	364	153.844	0	0
ENST00000633575.1	395	177.307	0	0
ENST00000633072.1	410	188.785	0	0
ENST00000633313.1	347	142.228	0	0
ENST00000633696.1	544	299.754	0	0
ENST00000633963.1	390	173.576	0	0
ENST00000632187.1	350	144.251	0	0
ENST00000631511.1	386	170.161	0	0
ENST00000633265.1	392	174.964	0	0
ENST00000632216.1	384	168.76	0	0
ENST00000632425.1	407	186.363	0	0
ENST00000631548.1	347	142.228	0	0
ENST00000633790.1	343	139.226	0	0
ENST00000634093.1	344	139.977	0	0
ENST00000632560.1	347	142.228	0	0
ENST00000631639.1	478	242.569	0	0
ENST00000632021.1	347	142.228	0	0
ENST00000633796.1	374	161.292	0	0
ENST00000631471.1	344	139.977	0	0
ENST00000634111.1	392	174.964	0	0
ENST00000633292.1	409	187.935	0	0
ENST00000631824.1	406	185.576	0	0
ENST00000632829.1	411	189.72	0	0
ENST00000632432.1	406	185.576	0	0
ENST00000631835.1	421	197.555	0	0
ENST00000633244.1	347	142.228	0	0
ENST00000631663.1	344	139.977	0	0
ENST00000631559.1	428	203.139	0	0
ENST00000632638.1	552	307.097	0	0
ENST00000633466.1	413	191.633	0	0
ENST00000633842.1	347	142.228	0	0
ENST00000633092.1	381	166.495	0	0
ENST00000610439.4	381	166.495	0	0
ENST00000633283.1	387	171.061	0	0
ENST00000619125.2	364	153.844	0	0
ENST00000634198.1	402	182.168	0	0
ENST00000631690.1	447	217.414	0	0
ENST00000379435.3	416	193.952	4	1.03801
ENST00000542354.1	392	174.964	0	0
ENST00000390423.2	402	182.168	0	0
ENST00000390424.2	348	143.12	0	0
ENST00000390425.2	519	277.569	0	0
ENST00000390426.2	395	177.307	0	0
ENST00000390427.3	352	145.634	0	0
ENST00000390428.3	404	183.852	0	0
ENST00000390429.3	337	135.25	0	0
ENST00000390430.2	473	238.29	0	0
ENST00000390431.3	338	136.022	0	0
ENST00000390432.2	379	164.987	0	0
ENST00000390433.1	340	137.442	0	0
ENST00000390434.3	566	319.291	0	0
ENST00000390435.1	341	137.931	0	0
ENST00000390436.2	360	151.114	0	0
ENST00000390437.2	445	215.628	0	0
ENST00000390438.2	469	235.382	0	0
ENST00000390439.2	410	188.785	0	0
ENST00000390440.2	425	200.479	0	0
ENST00000390441.2	394	176.389	0	0
ENST00000390442.3	399	179.857	0	0
ENST00000390443.3	561	314.683	0	0
ENST00000390444.1	329	129.627	0	0
ENST00000390445.2	484	247.784	0	0
ENST00000390446.3	440	211.972	0	0
ENST00000390447.3	467	233.939	0	0
ENST00000390448.3	406	185.576	0	0
ENST00000390449.3	343	139.226	0	0
ENST00000390450.3	464	231.466	0	0
ENST00000390451.2	409	187.935	0	0
ENST00000390452.2	365	154.6	0	0
ENST00000621643.1	102	37.1089	0	0
ENST00000390453.1	343	139.226	0	0
ENST00000390454.2	403	183.063	0	0
ENST00000390455.3	537	293.399	0	0
ENST00000390456.3	341	137.931	0	0
ENST00000390457.2	425	200.479	0	0
ENST00000390458.3	469	235.382	0	0
ENST00000557168.1	337	135.25	0	0
ENST00000390460.1	327	128.477	0	0
ENST00000390461.2	349	143.758	0	0
ENST00000390463.3	356	148.297	0	0
ENST00000390464.2	353	146.451	0	0
ENST00000390465.2	395	177.307	0	0
ENST00000390466.1	331	130.944	0	0
ENST00000390467.3	317	121.287	0	0
ENST00000390468.1	336	134.511	0	0
ENST00000390469.2	520	278.511	0	0
ENST00000535880.2	425	200.479	0	0
ENST00000390340.2	463	230.616	0	0
ENST00000390341.2	512	271.461	0	0
ENST00000444775.2	1735	1477.06	6	0.204451
ENST00000390343.2	468	234.635	3	0.643521
ENST00000390344.2	552	307.097	3	0.491677
ENST00000390345.2	688	434.462	11.7107	1.35664
ENST00000390346.2	537	293.399	0	0
ENST00000426402.2	544	299.754	3.28932	0.552302
ENST00000390348.2	465	232.165	0	0
ENST00000455382.2	421	197.555	0	0
ENST00000390387.3	391	174.311	0	0
ENST00000390357.3	373	160.485	0	0
ENST00000390381.3	652	399.498	0	0
ENST00000390353.2	401	181.461	0	0
ENST00000547918.2	380	165.712	0	0
ENST00000390392.3	455	223.826	0	0
ENST00000634383.1	424	199.726	0	0
ENST00000634605.1	394	176.389	0	0
ENST00000390360.3	365	154.6	0	0
ENST00000390361.3	397	178.604	1	0.281802
ENST00000390362.1	343	139.226	0	0
ENST00000390363.2	390	173.576	0	0
ENST00000390364.3	412	190.655	0	0
ENST00000390367.3	364	153.844	0	0
ENST00000426318.2	395	177.307	0	0
ENST00000390368.2	410	188.785	0	0
ENST00000390369.2	347	142.228	0	0
ENST00000454561.2	544	299.754	0	0
ENST00000390371.3	388	171.88	0	0
ENST00000390372.3	350	144.251	0	0
ENST00000390373.2	344	139.977	0	0
ENST00000390374.3	392	174.964	0	0
ENST00000390375.2	384	168.76	0	0
ENST00000390376.2	341	137.931	0	0
ENST00000390377.1	347	142.228	0	0
ENST00000390378.1	343	139.226	0	0
ENST00000612787.1	347	142.228	0	0
ENST00000614171.1	374	161.292	0	0
ENST00000611462.1	368	156.863	0	0
ENST00000611787.1	392	174.964	0	0
ENST00000620569.1	409	187.935	0	0
ENST00000617347.1	406	185.576	0	0
ENST00000621184.1	411	189.72	0	0
ENST00000617639.1	406	185.576	0	0
ENST00000616518.1	421	197.555	0	0
ENST00000620773.1	347	142.228	0	0
ENST00000619103.1	344	139.977	0	0
ENST00000611520.1	428	203.139	0	0
ENST00000390393.3	552	307.097	0	0
ENST00000390394.3	413	191.633	0	0
ENST00000390396.1	347	142.228	0	0
ENST00000390397.2	381	166.495	0	0
ENST00000390398.3	381	166.495	0	0
ENST00000390399.3	387	171.061	0	0
ENST00000390400.2	364	153.844	0	0
ENST00000422143.2	402	182.168	0	0
ENST00000417977.2	447	217.414	0	0
ENST00000613379.1	1322	1064.06	0	0
ENST00000621991.4	1256	998.058	0	0
ENST00000619816.1	677	423.591	0	0
ENST00000616914.1	1295	1037.06	0	0
ENST00000621713.1	1240	982.058	0	0
ENST00000615996.1	1563	1305.06	0	0
ENST00000611873.1	1112	854.058	0	0
ENST00000619141.4	900	642.397	0	0
ENST00000621830.1	677	423.591	0	0
ENST00000615270.1	1295	1037.06	0	0
ENST00000631283.1	936	678.129	0	0
ENST00000627256.2	14829	14571.1	5	0.0172709
ENST00000628539.1	656	403.336	0	0
ENST00000626903.1	404	183.852	0	0
ENST00000629229.1	553	308.097	0	0
ENST00000621433.1	8003	7745.06	0	0
ENST00000607853.6	1684	1426.06	0	0
ENST00000619390.1	1504	1246.06	0	0
ENST00000574062.5	1655	1397.06	0	0
ENST00000575319.1	1738	1480.06	0	0
ENST00000576465.1	573	325.534	0	0
ENST00000573762.1	564	317.553	0	0
ENST00000614621.4	1504	1246.06	0	0
ENST00000619036.2	1734	1476.06	0	0
ENST00000618719.2	692	438.198	3.62825	0.416737
ENST00000629682.2	1576	1318.06	0	0
ENST00000620741.3	1738	1480.06	6.50622	0.221251
