target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	6.42857	0	0
ENST00000415118.1	8	6.25	0	0
ENST00000434970.2	9	7.25	0	0
ENST00000448914.1	13	7.42857	0	0
ENST00000632684.1	12	6.42857	0	0
ENST00000632524.1	11	7.6	0	0
ENST00000633009.1	20	14.4286	0	0
ENST00000634070.1	18	12.4286	0	0
ENST00000632963.1	20	14.4286	0	0
ENST00000633030.1	19	13.4286	0	0
ENST00000633765.1	31	9.58065	0	0
ENST00000632619.1	28	8.52	0	0
ENST00000632968.1	17	11.4286	0	0
ENST00000633159.1	21	13.625	0	0
ENST00000631871.1	20	14.4286	0	0
ENST00000633010.1	16	10.4286	0	0
ENST00000633379.1	37	11.7391	0	0
ENST00000632473.1	31	9.58065	0	0
ENST00000631884.1	17	11.4286	0	0
ENST00000632859.1	21	13.625	0	0
ENST00000631895.1	23	14	0	0
ENST00000634154.1	16	10.4286	0	0
ENST00000632609.1	31	9.58065	0	0
ENST00000632911.1	31	9.58065	0	0
ENST00000633504.1	31	9.58065	0	0
ENST00000632304.1	17	11.4286	0	0
ENST00000632542.1	18	12.4286	0	0
ENST00000633968.1	20	14.4286	0	0
ENST00000634085.1	16	10.4286	0	0
ENST00000633353.1	31	9.58065	0	0
ENST00000631803.1	31	9.58065	0	0
ENST00000633210.1	17	11.4286	0	0
ENST00000604642.1	23	14	0	0
ENST00000603326.1	19	13.4286	0	0
ENST00000604950.1	31	9.58065	0	0
ENST00000603077.1	31	9.58065	0	0
ENST00000605284.1	17	11.4286	0	0
ENST00000604446.1	23	14	0	0
ENST00000603693.1	19	13.4286	0	0
ENST00000603935.1	31	9.58065	0	0
ENST00000604102.1	31	9.58065	0	0
ENST00000604838.1	17	11.4286	0	0
ENST00000439842.1	11	7.6	0	0
ENST00000390567.1	20	14.4286	0	0
ENST00000452198.1	18	12.4286	0	0
ENST00000390569.1	20	14.4286	0	0
ENST00000437320.1	19	13.4286	0	0
ENST00000390571.1	31	9.58065	0	0
ENST00000390572.1	28	8.52	0	0
ENST00000450276.1	17	11.4286	0	0
ENST00000390574.1	21	13.625	0	0
ENST00000390575.1	20	14.4286	0	0
ENST00000431870.1	16	10.4286	0	0
ENST00000390577.1	37	11.7391	0	0
ENST00000390578.1	31	9.58065	0	0
ENST00000451044.1	17	11.4286	0	0
ENST00000390580.1	21	13.625	0	0
ENST00000390581.1	23	14	0	0
ENST00000431440.2	16	10.4286	0	0
ENST00000390583.1	31	9.58065	0	0
ENST00000390584.1	31	9.58065	0	0
ENST00000390585.1	31	9.58065	0	0
ENST00000430425.1	17	11.4286	0	0
ENST00000454691.1	18	12.4286	0	0
ENST00000390588.1	20	14.4286	0	0
ENST00000414852.1	16	10.4286	0	0
ENST00000390590.1	31	9.58065	0	0
ENST00000390591.1	31	9.58065	0	0
ENST00000454908.1	17	11.4286	0	0
ENST00000632828.1	421	190.721	0	0
ENST00000632422.1	391	169.158	0	0
ENST00000632713.1	373	156.787	0	0
ENST00000633384.1	652	386.193	0	0
ENST00000631557.1	401	176.501	0	0
ENST00000632308.1	380	161.808	0	0
ENST00000632512.1	455	215.996	0	0
ENST00000632016.1	392	169.806	0	0
ENST00000631427.1	455	215.996	0	0
ENST00000632148.1	424	193.274	0	0
ENST00000631392.1	386	165.839	0	0
ENST00000633472.1	365	151.252	0	0
ENST00000631882.1	397	173.491	2	0.478758
ENST00000634123.1	343	135.916	0	0
ENST00000633328.1	390	168.219	1	0.246881
ENST00000632248.1	412	184.119	0	0
ENST00000634176.1	364	150.62	0	0
ENST00000633575.1	395	172.161	0	0
ENST00000633072.1	410	182.986	0	0
ENST00000633313.1	347	138.522	0	0
ENST00000633696.1	544	289.024	0	0
ENST00000633963.1	390	168.219	0	0
ENST00000632187.1	350	140.946	0	0
ENST00000631511.1	386	165.839	0	0
ENST00000633265.1	392	169.806	0	0
ENST00000632216.1	384	164.716	0	0
ENST00000632425.1	407	181.067	0	0
ENST00000631548.1	347	138.522	0	0
ENST00000633790.1	343	135.916	0	0
ENST00000634093.1	344	136.605	0	0
ENST00000632560.1	347	138.522	0	0
ENST00000631639.1	478	235.205	0	0
ENST00000632021.1	347	138.522	0	0
ENST00000633796.1	374	157.628	0	0
ENST00000631471.1	344	136.605	0	0
ENST00000634111.1	392	169.806	0	0
ENST00000633292.1	409	182.289	0	0
ENST00000631824.1	406	180.304	0	0
ENST00000632829.1	411	183.423	0	0
ENST00000632432.1	406	180.304	0	0
ENST00000631835.1	421	190.721	0	0
ENST00000633244.1	347	138.522	0	0
ENST00000631663.1	344	136.605	0	0
ENST00000631559.1	428	196.416	0	0
ENST00000632638.1	552	296.167	0	0
ENST00000633466.1	413	184.75	0	0
ENST00000633842.1	347	138.522	0	0
ENST00000633092.1	381	162.445	0	0
ENST00000610439.4	381	162.445	0	0
ENST00000633283.1	387	166.511	0	0
ENST00000619125.2	364	150.62	0	0
ENST00000634198.1	402	177.394	0	0
ENST00000631690.1	447	210.331	0	0
ENST00000379435.3	416	187.181	2	0.443744
ENST00000542354.1	392	169.806	0	0
ENST00000390423.2	402	177.394	0	0
ENST00000390424.2	348	139.411	0	0
ENST00000390425.2	519	267.371	0	0
ENST00000390426.2	395	172.161	0	0
ENST00000390427.3	352	142.403	0	0
ENST00000390428.3	404	178.796	0	0
ENST00000390429.3	337	131.966	0	0
ENST00000390430.2	473	230.896	0	0
ENST00000390431.3	338	132.713	0	0
ENST00000390432.2	379	161.07	0	0
ENST00000390433.1	340	133.899	0	0
ENST00000390434.3	566	308.713	0	0
ENST00000390435.1	341	134.536	0	0
ENST00000390436.2	360	147.564	0	0
ENST00000390437.2	445	208.853	0	0
ENST00000390438.2	469	227.551	0	0
ENST00000390439.2	410	182.986	0	0
ENST00000390440.2	425	194.094	0	0
ENST00000390441.2	394	171.474	0	0
ENST00000390442.3	399	174.987	0	0
ENST00000390443.3	561	304.478	0	0
ENST00000390444.1	329	126.625	0	0
ENST00000390445.2	484	239.748	0	0
ENST00000390446.3	440	205.103	4	0.809939
ENST00000390447.3	467	226.127	0	0
ENST00000390448.3	406	180.304	0	0
ENST00000390449.3	343	135.916	0	0
ENST00000390450.3	464	223.476	0	0
ENST00000390451.2	409	182.289	0	0
ENST00000390452.2	365	151.252	0	0
ENST00000621643.1	102	33.0892	0	0
ENST00000390453.1	343	135.916	0	0
ENST00000390454.2	403	178.139	0	0
ENST00000390455.3	537	282.625	0	0
ENST00000390456.3	341	134.536	0	0
ENST00000390457.2	425	194.094	0	0
ENST00000390458.3	469	227.551	0	0
ENST00000557168.1	337	131.966	0	0
ENST00000390460.1	327	125.346	0	0
ENST00000390461.2	349	140.263	0	0
ENST00000390463.3	356	144.876	0	0
ENST00000390464.2	353	143.008	0	0
ENST00000390465.2	395	172.161	0	0
ENST00000390466.1	331	128.006	0	0
ENST00000390467.3	317	118.896	0	0
ENST00000390468.1	336	131.362	0	0
ENST00000390469.2	520	268.116	0	0
ENST00000535880.2	425	194.094	0	0
ENST00000390340.2	463	222.624	0	0
ENST00000390341.2	512	261.864	0	0
ENST00000444775.2	1735	1462.18	1	0.028403
ENST00000390343.2	468	226.651	2	0.366468
ENST00000390344.2	552	296.167	0	0
ENST00000390345.2	688	419.987	3	0.296654
ENST00000390346.2	537	282.625	5	0.734723
ENST00000426402.2	544	289.024	0	0
ENST00000390348.2	465	224.402	0	0
ENST00000455382.2	421	190.721	0	0
ENST00000390387.3	391	169.158	0	0
ENST00000390357.3	373	156.787	0	0
ENST00000390381.3	652	386.193	0	0
ENST00000390353.2	401	176.501	0	0
ENST00000547918.2	380	161.808	0	0
ENST00000390392.3	455	215.996	0	0
ENST00000634383.1	424	193.274	0	0
ENST00000634605.1	394	171.474	0	0
ENST00000390360.3	365	151.252	0	0
ENST00000390361.3	397	173.491	2	0.478758
ENST00000390362.1	343	135.916	0	0
ENST00000390363.2	390	168.219	1	0.246881
ENST00000390364.3	412	184.119	0	0
ENST00000390367.3	364	150.62	0	0
ENST00000426318.2	395	172.161	0	0
ENST00000390368.2	410	182.986	0	0
ENST00000390369.2	347	138.522	0	0
ENST00000454561.2	544	289.024	0	0
ENST00000390371.3	388	167.102	0	0
ENST00000390372.3	350	140.946	0	0
ENST00000390373.2	344	136.605	0	0
ENST00000390374.3	392	169.806	0	0
ENST00000390375.2	384	164.716	0	0
ENST00000390376.2	341	134.536	0	0
ENST00000390377.1	347	138.522	0	0
ENST00000390378.1	343	135.916	0	0
ENST00000612787.1	347	138.522	0	0
