target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	7.5	0	0
ENST00000415118.1	8	4.11111	0	0
ENST00000434970.2	9	5.11111	0	0
ENST00000448914.1	13	8.5	0	0
ENST00000632684.1	12	7.5	0	0
ENST00000632524.1	11	6.5	0	0
ENST00000633009.1	20	12.2857	0	0
ENST00000634070.1	18	11.1538	0	0
ENST00000632963.1	20	12.2857	0	0
ENST00000633030.1	19	12.1538	0	0
ENST00000633765.1	31	14	0	0
ENST00000632619.1	28	12.4615	0	0
ENST00000632968.1	17	11	0	0
ENST00000633159.1	21	13.2857	0	0
ENST00000631871.1	20	12.2857	0	0
ENST00000633010.1	16	10	0	0
ENST00000633379.1	37	12.1053	0	0
ENST00000632473.1	31	14	0	0
ENST00000631884.1	17	11	0	0
ENST00000632859.1	21	13.2857	0	0
ENST00000631895.1	23	12.9412	0	0
ENST00000634154.1	16	10	0	0
ENST00000632609.1	31	14	0	0
ENST00000632911.1	31	14	0	0
ENST00000633504.1	31	14	0	0
ENST00000632304.1	17	11	0	0
ENST00000632542.1	18	11.1538	0	0
ENST00000633968.1	20	12.2857	0	0
ENST00000634085.1	16	10	0	0
ENST00000633353.1	31	14	0	0
ENST00000631803.1	31	14	0	0
ENST00000633210.1	17	11	0	0
ENST00000604642.1	23	12.9412	0	0
ENST00000603326.1	19	12.1538	0	0
ENST00000604950.1	31	14	0	0
ENST00000603077.1	31	14	0	0
ENST00000605284.1	17	11	0	0
ENST00000604446.1	23	12.9412	0	0
ENST00000603693.1	19	12.1538	0	0
ENST00000603935.1	31	14	0	0
ENST00000604102.1	31	14	0	0
ENST00000604838.1	17	11	0	0
ENST00000439842.1	11	6.5	0	0
ENST00000390567.1	20	12.2857	0	0
ENST00000452198.1	18	11.1538	0	0
ENST00000390569.1	20	12.2857	0	0
ENST00000437320.1	19	12.1538	0	0
ENST00000390571.1	31	14	0	0
ENST00000390572.1	28	12.4615	0	0
ENST00000450276.1	17	11	0	0
ENST00000390574.1	21	13.2857	0	0
ENST00000390575.1	20	12.2857	0	0
ENST00000431870.1	16	10	0	0
ENST00000390577.1	37	12.1053	0	0
ENST00000390578.1	31	14	0	0
ENST00000451044.1	17	11	0	0
ENST00000390580.1	21	13.2857	0	0
ENST00000390581.1	23	12.9412	0	0
ENST00000431440.2	16	10	0	0
ENST00000390583.1	31	14	0	0
ENST00000390584.1	31	14	0	0
ENST00000390585.1	31	14	0	0
ENST00000430425.1	17	11	0	0
ENST00000454691.1	18	11.1538	0	0
ENST00000390588.1	20	12.2857	0	0
ENST00000414852.1	16	10	0	0
ENST00000390590.1	31	14	0	0
ENST00000390591.1	31	14	0	0
ENST00000454908.1	17	11	0	0
ENST00000632828.1	421	186.59	0	0
ENST00000632422.1	391	165.99	0	0
ENST00000632713.1	373	153.242	0	0
ENST00000633384.1	652	376.933	0	0
ENST00000631557.1	401	172.107	0	0
ENST00000632308.1	380	158.242	0	0
ENST00000632512.1	455	212.95	0	0
ENST00000632016.1	392	166.263	0	0
ENST00000631427.1	455	212.95	0	0
ENST00000632148.1	424	188.812	0	0
ENST00000631392.1	386	162.31	0	0
ENST00000633472.1	365	146.855	0	0
ENST00000631882.1	397	169.64	3.6	1.01881
ENST00000634123.1	343	131.675	2	0.729203
ENST00000633328.1	390	165.239	0	0
ENST00000632248.1	412	180.197	0	0
ENST00000634176.1	364	146.239	0	0
ENST00000633575.1	395	168.309	0	0
ENST00000633072.1	410	178.738	0	0
ENST00000633313.1	347	134.673	0	0
ENST00000633696.1	544	284.613	0	0
ENST00000633963.1	390	165.239	0	0
ENST00000632187.1	350	136.333	0	0
ENST00000631511.1	386	162.31	0	0
ENST00000633265.1	392	166.263	0	0
ENST00000632216.1	384	160.944	0	0
ENST00000632425.1	407	176.707	0	0
ENST00000631548.1	347	134.673	0	0
ENST00000633790.1	343	131.675	0	0
ENST00000634093.1	344	132.367	0	0
ENST00000632560.1	347	134.673	0	0
ENST00000631639.1	478	231.869	0	0
ENST00000632021.1	347	134.673	0	0
ENST00000633796.1	374	153.885	0	0
ENST00000631471.1	344	132.367	0	0
ENST00000634111.1	392	166.263	0	0
ENST00000633292.1	409	178.127	1	0.26952
ENST00000631824.1	406	175.836	0	0
ENST00000632829.1	411	179.479	0	0
ENST00000632432.1	406	175.836	0	0
ENST00000631835.1	421	186.59	0	0
ENST00000633244.1	347	134.673	0	0
ENST00000631663.1	344	132.367	0	0
ENST00000631559.1	428	191.625	0	0
ENST00000632638.1	552	291.235	0	0
ENST00000633466.1	413	181.154	0	0
ENST00000633842.1	347	134.673	0.5	0.178241
ENST00000633092.1	381	158.858	0	0
ENST00000610439.4	381	158.858	0	0
ENST00000633283.1	387	162.941	0	0
ENST00000619125.2	364	146.239	0	0
ENST00000634198.1	402	172.875	0	0
ENST00000631690.1	447	206.747	0	0
ENST00000379435.3	416	183.083	3	0.786672
ENST00000542354.1	392	166.263	0	0
ENST00000390423.2	402	172.875	0	0
ENST00000390424.2	348	135.049	0	0
ENST00000390425.2	519	264.197	0	0
ENST00000390426.2	395	168.309	0	0
ENST00000390427.3	352	137.76	0	0
ENST00000390428.3	404	174.261	0	0
ENST00000390429.3	337	127.808	0	0
ENST00000390430.2	473	227.411	0	0
ENST00000390431.3	338	128.362	0	0
ENST00000390432.2	379	157.525	0	0
ENST00000390433.1	340	129.609	0	0
ENST00000390434.3	566	303.226	0	0
ENST00000390435.1	341	130.197	0	0
ENST00000390436.2	360	143.19	0	0
ENST00000390437.2	445	205.174	0	0
ENST00000390438.2	469	223.868	0	0
ENST00000390439.2	410	178.738	0	0
ENST00000390440.2	425	189.41	0	0
ENST00000390441.2	394	167.351	0	0
ENST00000390442.3	399	170.759	0	0
ENST00000390443.3	561	298.989	0	0
ENST00000390444.1	329	122.761	0	0
ENST00000390445.2	484	237.006	0	0
ENST00000390446.3	440	201.138	0	0
ENST00000390447.3	467	222.195	0	0
ENST00000390448.3	406	175.836	0	0
ENST00000390449.3	343	131.675	0	0
ENST00000390450.3	464	219.57	0	0
ENST00000390451.2	409	178.127	0	0
ENST00000390452.2	365	146.855	0	0
ENST00000621643.1	102	38.8473	0	0
ENST00000390453.1	343	131.675	0	0
ENST00000390454.2	403	173.431	0	0
ENST00000390455.3	537	278.877	0	0
ENST00000390456.3	341	130.197	0	0
ENST00000390457.2	425	189.41	0	0
ENST00000390458.3	469	223.868	0	0
ENST00000557168.1	337	127.808	0	0
ENST00000390460.1	327	121.513	0	0
ENST00000390461.2	349	135.701	0	0
ENST00000390463.3	356	140.717	0	0
ENST00000390464.2	353	138.482	0	0
ENST00000390465.2	395	168.309	0	0
ENST00000390466.1	331	124.057	0	0
ENST00000390467.3	317	115.167	0	0
ENST00000390468.1	336	127.29	0	0
ENST00000390469.2	520	264.853	0	0
ENST00000535880.2	425	189.41	0	0
ENST00000390340.2	463	218.868	0	0
ENST00000390341.2	512	258.247	0	0
ENST00000444775.2	1735	1452.4	0	0
ENST00000390343.2	468	223.095	0	0
ENST00000390344.2	552	291.235	1	0.164846
ENST00000390345.2	688	410.719	0	0
ENST00000390346.2	537	278.877	0	0
ENST00000426402.2	544	284.613	0	0
ENST00000390348.2	465	220.57	0	0
ENST00000455382.2	421	186.59	0	0
ENST00000390387.3	391	165.99	0	0
ENST00000390357.3	373	153.242	0	0
ENST00000390381.3	652	376.933	0	0
ENST00000390353.2	401	172.107	0	0
ENST00000547918.2	380	158.242	0	0
ENST00000390392.3	455	212.95	0	0
ENST00000634383.1	424	188.812	0	0
ENST00000634605.1	394	167.351	0	0
ENST00000390360.3	365	146.855	0	0
ENST00000390361.3	397	169.64	2.4	0.679207
ENST00000390362.1	343	131.675	0	0
ENST00000390363.2	390	165.239	7	2.03378
ENST00000390364.3	412	180.197	0	0
ENST00000390367.3	364	146.239	0	0
ENST00000426318.2	395	168.309	0	0
ENST00000390368.2	410	178.738	0	0
ENST00000390369.2	347	134.673	0	0
ENST00000454561.2	544	284.613	0	0
ENST00000390371.3	388	163.736	0	0
ENST00000390372.3	350	136.333	0	0
ENST00000390373.2	344	132.367	0	0
ENST00000390374.3	392	166.263	0	0
ENST00000390375.2	384	160.944	0	0
ENST00000390376.2	341	130.197	0	0
ENST00000390377.1	347	134.673	0	0
ENST00000390378.1	343	131.675	0	0
ENST00000612787.1	347	134.673	0	0
ENST00000614171.1	374	153.885	0	0
ENST00000611462.1	368	149.103	0	0
ENST00000611787.1	392	166.263	0	0
ENST00000620569.1	409	178.127	1	0.26952
ENST00000617347.1	406	175.836	0	0
ENST00000621184.1	411	179.479	0	0
ENST00000617639.1	406	175.836	0	0
ENST00000616518.1	421	186.59	0	0
ENST00000620773.1	347	134.673	0	0
ENST00000619103.1	344	132.367	0	0
ENST00000611520.1	428	191.625	0	0
ENST00000390393.3	552	291.235	0	0
ENST00000390394.3	413	181.154	0	0
ENST00000390396.1	347	134.673	0.5	0.178241
ENST00000390397.2	381	158.858	0	0
ENST00000390398.3	381	158.858	0	0
ENST00000390399.3	387	162.941	0	0
ENST00000390400.2	364	146.239	0	0
ENST00000422143.2	402	172.875	0	0
ENST00000417977.2	447	206.747	0	0
ENST00000613379.1	1322	1039.4	0	0
ENST00000621991.4	1256	973.402	0	0
ENST00000619816.1	677	400.169	0	0
ENST00000616914.1	1295	1012.4	0	0
ENST00000621713.1	1240	957.402	0	0
ENST00000615996.1	1563	1280.4	0	0
ENST00000611873.1	1112	829.402	0	0
ENST00000619141.4	900	617.604	0	0
ENST00000621830.1	677	400.169	0	0
ENST00000615270.1	1295	1012.4	0	0
ENST00000631283.1	936	653.539	0	0
ENST00000627256.2	14829	14546.4	0	0
ENST00000628539.1	656	380.548	0	0
ENST00000626903.1	404	174.261	0	0
ENST00000629229.1	553	292.142	0	0
ENST00000621433.1	8003	7720.4	0	0
ENST00000607853.6	1684	1401.4	0	0
ENST00000619390.1	1504	1221.4	0	0
ENST00000574062.5	1655	1372.4	0	0
ENST00000575319.1	1738	1455.4	0	0
ENST00000576465.1	573	308.875	0	0
ENST00000573762.1	564	301.577	0	0
ENST00000614621.4	1504	1221.4	0	0
ENST00000619036.2	1734	1451.4	0	0
ENST00000618719.2	692	414.719	0	0
ENST00000629682.2	1576	1293.4	0	0
ENST00000620741.3	1738	1455.4	0	0
ENST00000627911.2	1363	1080.4	0	0
ENST00000625994.1	573	308.875	0	0
ENST00000628872.1	564	301.577	0	0
ENST00000617651.4	1734	1451.4	0	0
ENST00000616376.1	1504	1221.4	5.25462	0.206539
ENST00000622207.2	1030	747.402	0	0
ENST00000570683.3	948	665.473	0	0
ENST00000573400.1	939	656.539	0	0
ENST00000633377.1	1609	1326.4	0.0576401	0.00208626
ENST00000633062.1	1329	1046.4	0	0
ENST00000632233.1	1606	1323.4	0.94236	0.0341857
ENST00000610808.1	1322	1039.4	0	0
ENST00000626647.1	2737	2454.4	0	0
ENST00000627926.2	12809	12526.4	0	0
ENST00000630506.1	656	380.548	0	0
ENST00000630053.1	404	174.261	0	0
ENST00000626712.1	553	292.142	0	0
ENST00000619759.1	8003	7720.4	0	0
ENST00000634782.1	692	414.719	1.07955	0.124971
ENST00000634785.1	1655	1372.4	0	0
ENST00000635170.1	1740	1457.4	0	0
ENST00000635668.1	1504	1221.4	0	0
ENST00000635135.1	1734	1451.4	0	0
ENST00000651274.1	3531	3248.4	14.4993	0.214287
ENST00000635588.1	1363	1080.4	0.757416	0.0336565
ENST00000635275.1	573	308.875	0	0
ENST00000634356.1	564	301.577	0	0
ENST00000639581.1	1608	1325.4	0	0
ENST00000639095.1	677	400.169	0	0
ENST00000638401.1	1608	1325.4	0	0
ENST00000640180.1	677	400.169	0	0
ENST00000638933.1	1608	1325.4	0	0
ENST00000639960.1	677	400.169	0	0
ENST00000645657.1	2898	2615.4	0	0
ENST00000640635.2	1608	1325.4	0	0
ENST00000640257.2	677	400.169	0	0
ENST00000638472.1	1608	1325.4	0	0
ENST00000640926.1	677	400.169	0	0
ENST00000618023.5	1608	1325.4	0	0
ENST00000639404.1	677	400.169	0	0
ENST00000652053.1	1719	1436.4	0	0
ENST00000402588.6	937	654.539	0	0
ENST00000634759.1	1184	901.402	27.116	1.4442
ENST00000621118.4	1112	829.402	0	0
ENST00000425829.2	947	664.473	0	0
ENST00000541415.2	2778	2495.4	0	0
ENST00000622436.1	921	638.604	0	0
ENST00000553765.2	945	662.473	0	0
ENST00000435101.1	692	414.719	0	0
ENST00000358097.8	1655	1372.4	0	0
ENST00000433992.2	1740	1457.4	0	0
ENST00000614967.4	1504	1221.4	0	0
ENST00000612115.1	1734	1451.4	0	0
ENST00000651010.1	3531	3248.4	0	0
ENST00000610593.4	1363	1080.4	0.757416	0.0336565
ENST00000424775.1	573	308.875	0	0
ENST00000435688.1	564	301.577	0	0
ENST00000424348.1	959	676.473	0	0
ENST00000642324.1	3595	3312.4	1	0.0144936
ENST00000508166.5	2164	1881.4	0	0
ENST00000503442.1	1232	949.402	0	0
ENST00000511446.2	2018	1735.4	0	0
ENST00000504802.1	600	332.405	0	0
ENST00000508264.1	727	447.68	0	0
ENST00000613293.4	1233	950.402	0	0
ENST00000610628.4	2154	1871.4	0	0
ENST00000522175.7	1931	1648.4	0	0
ENST00000519951.2	2268	1985.4	0	0
ENST00000432841.1	938	655.539	0	0
ENST00000514827.2	1712	1429.4	0	0
ENST00000618570.1	1185	902.402	0	0
ENST00000553483.3	931	648.604	0	0
ENST00000445557.1	926	643.604	0	0
ENST00000438474.1	963	680.473	0	0
ENST00000523857.5	3818	3535.4	0	0
ENST00000521053.5	3830	3547.4	0	0
ENST00000430863.5	4164	3881.4	0	0
ENST00000521161.5	613	342.794	0	0
ENST00000621837.1	4164	3881.4	0	0
ENST00000457194.6	1984	1701.4	6.00295	0.169386
ENST00000429712.5	1313	1030.4	0	0
ENST00000493176.1	545	285.4	0	0
ENST00000420396.3	1240	957.402	1.00087	0.0501885
ENST00000579578.6	1482	1199.4	0	0
ENST00000586762.2	590	323.631	0	0
ENST00000588823.1	622	350.548	0	0
ENST00000611850.4	1407	1124.4	2	0.0853942
ENST00000591655.3	1456	1173.4	0	0
ENST00000606380.2	1637	1354.4	0	0
ENST00000616270.4	1132	849.402	0	0
ENST00000634680.1	1421	1138.4	0	0
ENST00000634967.1	1493	1210.4	0	0
ENST00000534447.5	5330	5047.4	4.20687	0.0400139
ENST00000534142.5	2012	1729.4	0	0
ENST00000533478.5	5669	5386.4	3.5087	0.0312729
ENST00000525539.5	7379	7096.4	4.04764	0.0273831
ENST00000530363.5	1608	1325.4	10	0.36222
ENST00000299598.11	5818	5535.4	6.05908	0.0525506
ENST00000529079.1	574	309.584	0.282886	0.0438685
ENST00000531391.5	1488	1205.4	27.1039	1.07949
ENST00000337114.8	3427	3144.4	0	0
ENST00000526632.5	2006	1723.4	0	0
ENST00000527937.1	4165	3882.4	15.0195	0.185728
ENST00000529791.1	552	291.235	0	0
ENST00000484361.1	945	662.473	0	0
ENST00000568934.1	921	638.604	0	0
ENST00000418689.1	945	662.473	0	0
ENST00000641465.1	2883	2600.4	0	0
ENST00000440231.1	985	702.473	0	0
ENST00000435756.2	944	661.539	0	0
ENST00000527486.2	930	647.604	0	0
ENST00000439431.3	2898	2615.4	0	0
ENST00000637675.1	546	286.339	0	0
ENST00000377712.3	765	484.105	2	0.19834
ENST00000602139.6	3876	3593.4	14.0668	0.187936
ENST00000429239.1	925	642.604	0	0
ENST00000394191.3	1045	762.402	0	0
ENST00000339924.12	1608	1325.4	0	0
ENST00000391729.1	677	400.169	0	0
ENST00000613512.4	1451	1168.4	0	0
ENST00000458137.5	1166	883.402	0	0
ENST00000375726.6	1306	1023.4	0	0
ENST00000447913.5	819	537.49	0	0
ENST00000446862.5	1196	913.402	0	0
ENST00000441710.5	1168	885.402	0	0
ENST00000433738.5	709	430.697	0	0
ENST00000448103.5	1071	788.402	0	0
ENST00000417998.5	1401	1118.4	0	0
ENST00000494737.5	961	678.473	0	0
ENST00000508062.1	774	493.008	0	0
ENST00000422698.6	1685	1402.4	0	0
ENST00000641572.1	1255	972.402	5	0.246856
ENST00000641848.1	1344	1061.4	0	0
ENST00000412796.2	935	652.539	0	0
ENST00000332217.5	990	707.402	0	0
ENST00000649616.1	940	657.539	0	0
ENST00000504970.1	935	652.539	0	0
ENST00000502411.5	566	303.226	0	0
ENST00000496692.6	554	292.863	0	0
ENST00000543859.5	1507	1224.4	3	0.11763
ENST00000466542.6	1070	787.402	0	0
ENST00000465075.6	769	488.008	0	0
ENST00000473530.6	1632	1349.4	0	0
ENST00000611236.1	958	675.473	0	0
ENST00000473712.6	567	304.002	0	0
ENST00000482226.2	527	270.349	0	0
ENST00000467903.5	1101	818.402	0	0
ENST00000507374.5	553	292.142	0	0
ENST00000508651.1	542	283.127	0	0
ENST00000649376.1	279	91.8743	0	0
ENST00000641246.2	318	115.62	0	0
ENST00000472952.3	1239	956.402	0	0
ENST00000446393.2	4888	4605.4	0	0
ENST00000641506.1	4376	4093.4	7.54446	0.0884838
ENST00000641557.1	3409	3126.4	3	0.0460677
ENST00000641057.1	3463	3180.4	0	0
ENST00000571766.2	994	711.402	0	0
ENST00000641710.1	606	337.261	0	0
ENST00000641031.1	462	217.991	0	0
ENST00000632136.1	760	479.202	0	0
ENST00000622053.4	755	474.298	0	0
ENST00000390477.2	720	440.994	0	0
ENST00000611116.2	978	695.473	9	0.621273
ENST00000436911.6	1013	730.402	0	0
ENST00000443402.6	2730	2447.4	0	0
ENST00000633705.1	760	479.202	0	0
ENST00000466254.1	758	477.202	0	0
ENST00000631705.1	63	24.1594	0	0
ENST00000633501.1	51	18.0288	0	0
ENST00000631521.1	48	16.7447	0	0
ENST00000633896.1	50	17.5347	0	0
ENST00000632178.1	53	18.8559	0	0
ENST00000634062.1	52	18.5234	0	0
ENST00000390320.2	127	31.1723	0	0
ENST00000390322.2	175	38.9875	0	0
ENST00000390324.2	176	39.4128	0	0
ENST00000390326.2	33	11.1136	0	0
ENST00000390327.2	72	31.5238	0	0
ENST00000390328.2	70	29.726	0	0
ENST00000390330.2	46	15.6067	0	0
ENST00000390560.2	61	23.374	0	0
ENST00000488476.1	49	17.3958	0	0
ENST00000461719.1	46	15.6067	0	0
ENST00000463911.1	49	17.3958	0	0
ENST00000390564.2	52	18.5234	0	0
ENST00000390565.1	52	18.5234	0	0
ENST00000390238.2	38	11.9524	0	0
ENST00000390239.2	37	12.1053	0	0
ENST00000390240.2	38	11.9524	0	0
ENST00000390241.3	39	11.913	0	0
ENST00000390242.2	38	11.9524	0	0
ENST00000622473.2	1071	788.402	0	0
ENST00000610670.2	1412	1129.4	1	0.0425081
ENST00000618981.2	1119	836.402	0	0
ENST00000621803.2	1114	831.402	0	0
ENST00000633714.1	1112	829.402	1.5	0.0868253
ENST00000631539.1	2619	2336.4	0	0
ENST00000631466.1	1128	845.402	0	0
ENST00000631402.1	1022	739.402	0	0
ENST00000632774.1	1266	983.402	0	0
ENST00000633698.1	1678	1395.4	0	0
ENST00000626472.2	1485	1202.4	0	0
ENST00000390321.2	460	216.435	0	0
ENST00000390323.2	462	217.991	0	0
ENST00000390325.2	462	217.991	0	0
ENST00000390331.3	441	201.904	0	0
ENST00000497872.4	1320	1037.4	0	0
ENST00000390539.2	1071	788.402	0	0
ENST00000641420.1	1485	1202.4	0	0
ENST00000390541.2	1412	1129.4	1	0.0425081
ENST00000641978.1	2597	2314.4	0	0
ENST00000390543.3	1119	836.402	0	0
ENST00000641095.1	2594	2311.4	0	0
ENST00000390545.3	1116	833.402	0	0
ENST00000641837.1	1310	1027.4	0	0
ENST00000390547.3	1112	829.402	1.5	0.0868253
ENST00000390548.6	2619	2336.4	0	0
ENST00000390549.6	1128	845.402	0	0
ENST00000390542.6	1022	739.402	0	0
ENST00000641136.1	2751	2468.4	0	0
ENST00000390551.6	1268	985.402	0	0
ENST00000390556.6	1678	1395.4	0	0
ENST00000613640.1	1155	872.402	0	0
ENST00000637539.2	1686	1403.4	0	0
ENST00000390559.6	1485	1202.4	0	0
ENST00000390237.2	523	267.45	0	0
ENST00000628219.1	534	276.262	0	0
ENST00000626108.1	353	138.482	0	0
ENST00000627132.1	384	160.944	0	0
ENST00000626489.1	397	169.64	1	0.283003
ENST00000628287.1	466	221.37	0	0
ENST00000618644.2	385	161.556	0	0
ENST00000630493.1	369	149.753	0	0
ENST00000610349.2	407	176.707	0	0
ENST00000628968.1	374	153.885	0	0
ENST00000618026.2	393	166.745	0	0
ENST00000629472.1	412	180.197	0	0
ENST00000627634.1	383	160.168	0	0
ENST00000633299.1	417	183.426	0	0
ENST00000633350.1	417	183.426	0	0
ENST00000632977.1	395	168.309	0	0
ENST00000631379.1	417	183.426	0	0
ENST00000633833.1	402	172.875	0	0
ENST00000560724.3	378	156.726	0	0
ENST00000633988.1	432	195.127	0	0
ENST00000632333.1	353	138.482	0	0
ENST00000633752.1	353	138.482	0	0
ENST00000634015.1	473	227.411	0	0
ENST00000631975.1	430	193.309	0	0
ENST00000632959.1	439	200.487	0	0
ENST00000631755.1	425	189.41	0	0
ENST00000633147.1	412	180.197	0	0
ENST00000632076.1	415	182.389	0	0
ENST00000632980.1	432	195.127	0	0
ENST00000632630.1	432	195.127	0	0
ENST00000633490.1	413	181.154	0	0
ENST00000632457.1	382	159.493	0	0
ENST00000632719.1	425	189.41	0	0
ENST00000633400.1	431	194.218	0	0
ENST00000632151.1	391	165.99	0	0
ENST00000631807.1	420	185.811	0	0
ENST00000633570.1	349	135.701	0	0
ENST00000631869.1	353	138.482	0	0
ENST00000612474.2	402	172.875	30.6283	8.50572
ENST00000632225.1	368	149.103	7	2.25388
ENST00000631785.1	427	190.895	0.0169522	0.00426337
ENST00000633618.1	427	190.895	6.52779e-05	1.6417e-05
ENST00000633040.1	435	197.53	0.0101589	0.00246908
ENST00000631826.1	411	179.479	0	0
ENST00000632105.1	657	381.509	0.00322598	0.000405954
ENST00000632296.1	432	195.127	0.5	0.123019
ENST00000632211.1	439	200.487	0	0
ENST00000620764.2	412	180.197	0	0
ENST00000633426.1	571	307.393	0	0
ENST00000632614.1	414	181.783	0	0
ENST00000619078.2	495	244.184	0	0
ENST00000632960.1	457	214.389	0	0
ENST00000631710.1	433	195.852	0	0
ENST00000632846.1	429	192.422	5.36658e-05	1.33895e-05
ENST00000632882.1	414	181.783	0	0
ENST00000632005.1	434	196.622	0	0
