target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	6.6	0	0
ENST00000415118.1	8	2.6	0	0
ENST00000434970.2	9	3.6	0	0
ENST00000448914.1	13	7.6	0	0
ENST00000632684.1	12	6.6	0	0
ENST00000632524.1	11	5.6	0	0
ENST00000633009.1	20	8.18182	0	0
ENST00000634070.1	18	6.8	0	0
ENST00000632963.1	20	8.18182	0	0
ENST00000633030.1	19	7.18182	0	0
ENST00000633765.1	31	9.7	0	0
ENST00000632619.1	28	9.36364	0	0
ENST00000632968.1	17	11.6	0	0
ENST00000633159.1	21	9.18182	0	0
ENST00000631871.1	20	8.18182	0	0
ENST00000633010.1	16	10.6	0	0
ENST00000633379.1	37	11.0213	0	0
ENST00000632473.1	31	9.7	0	0
ENST00000631884.1	17	11.6	0	0
ENST00000632859.1	21	9.18182	0	0
ENST00000631895.1	23	10.4167	0	0
ENST00000634154.1	16	10.6	0	0
ENST00000632609.1	31	9.7	0	0
ENST00000632911.1	31	9.7	0	0
ENST00000633504.1	31	9.7	0	0
ENST00000632304.1	17	11.6	0	0
ENST00000632542.1	18	6.8	0	0
ENST00000633968.1	20	8.18182	0	0
ENST00000634085.1	16	10.6	0	0
ENST00000633353.1	31	9.7	0	0
ENST00000631803.1	31	9.7	0	0
ENST00000633210.1	17	11.6	0	0
ENST00000604642.1	23	10.4167	0	0
ENST00000603326.1	19	7.18182	0	0
ENST00000604950.1	31	9.7	0	0
ENST00000603077.1	31	9.7	0	0
ENST00000605284.1	17	11.6	0	0
ENST00000604446.1	23	10.4167	0	0
ENST00000603693.1	19	7.18182	0	0
ENST00000603935.1	31	9.7	0	0
ENST00000604102.1	31	9.7	0	0
ENST00000604838.1	17	11.6	0	0
ENST00000439842.1	11	5.6	0	0
ENST00000390567.1	20	8.18182	0	0
ENST00000452198.1	18	6.8	0	0
ENST00000390569.1	20	8.18182	0	0
ENST00000437320.1	19	7.18182	0	0
ENST00000390571.1	31	9.7	0	0
ENST00000390572.1	28	9.36364	0	0
ENST00000450276.1	17	11.6	0	0
ENST00000390574.1	21	9.18182	0	0
ENST00000390575.1	20	8.18182	0	0
ENST00000431870.1	16	10.6	0	0
ENST00000390577.1	37	11.0213	0	0
ENST00000390578.1	31	9.7	0	0
ENST00000451044.1	17	11.6	0	0
ENST00000390580.1	21	9.18182	0	0
ENST00000390581.1	23	10.4167	0	0
ENST00000431440.2	16	10.6	0	0
ENST00000390583.1	31	9.7	0	0
ENST00000390584.1	31	9.7	0	0
ENST00000390585.1	31	9.7	0	0
ENST00000430425.1	17	11.6	0	0
ENST00000454691.1	18	6.8	0	0
ENST00000390588.1	20	8.18182	0	0
ENST00000414852.1	16	10.6	0	0
ENST00000390590.1	31	9.7	0	0
ENST00000390591.1	31	9.7	0	0
ENST00000454908.1	17	11.6	0	0
ENST00000632828.1	421	205.346	1	0.308057
ENST00000632422.1	391	181.786	0.5	0.17399
ENST00000632713.1	373	167.777	0	0
ENST00000633384.1	652	412.472	0	0
ENST00000631557.1	401	189.011	0	0
ENST00000632308.1	380	173.55	0	0
ENST00000632512.1	455	233.462	0	0
ENST00000632016.1	392	182.559	0	0
ENST00000631427.1	455	233.462	0	0
ENST00000632148.1	424	207.823	0	0
ENST00000631392.1	386	177.995	2	0.710786
ENST00000633472.1	365	161.178	0	0
ENST00000631882.1	397	185.894	5	1.70146
ENST00000634123.1	343	144.459	0	0
ENST00000633328.1	390	180.951	0.5	0.174793
ENST00000632248.1	412	197.672	0	0
ENST00000634176.1	364	160.254	0	0
ENST00000633575.1	395	184.605	0	0
ENST00000633072.1	410	196.085	0	0
ENST00000633313.1	347	147.648	0	0
ENST00000633696.1	544	310.991	0	0
ENST00000633963.1	390	180.951	0	0
ENST00000632187.1	350	149.932	0	0
ENST00000631511.1	386	177.995	0	0
ENST00000633265.1	392	182.559	0	0
ENST00000632216.1	384	176.401	0	0
ENST00000632425.1	407	193.649	0	0
ENST00000631548.1	347	147.648	0	0
ENST00000633790.1	343	144.459	0.5	0.218948
ENST00000634093.1	344	145.143	0	0
ENST00000632560.1	347	147.648	0	0
ENST00000631639.1	478	252.99	1	0.250042
ENST00000632021.1	347	147.648	0	0
ENST00000633796.1	374	168.621	0	0
ENST00000631471.1	344	145.143	0	0
ENST00000634111.1	392	182.559	0	0
ENST00000633292.1	409	195.454	0	0
ENST00000631824.1	406	192.821	2	0.656134
ENST00000632829.1	411	196.824	0	0
ENST00000632432.1	406	192.821	0	0
ENST00000631835.1	421	205.346	1	0.308057
ENST00000633244.1	347	147.648	0	0
ENST00000631663.1	344	145.143	0	0
ENST00000631559.1	428	210.837	0	0
ENST00000632638.1	552	318.343	0	0
ENST00000633466.1	413	198.3	0	0
ENST00000633842.1	347	147.648	0	0
ENST00000633092.1	381	174.429	0	0
ENST00000610439.4	381	174.429	0	0
ENST00000633283.1	387	178.811	0	0
ENST00000619125.2	364	160.254	0	0
ENST00000634198.1	402	189.63	0.5	0.166793
ENST00000631690.1	447	226.842	1	0.278864
ENST00000379435.3	416	200.859	1	0.314938
ENST00000542354.1	392	182.559	0	0
ENST00000390423.2	402	189.63	0	0
ENST00000390424.2	348	148.398	0	0
ENST00000390425.2	519	289.329	0	0
ENST00000390426.2	395	184.605	0	0
ENST00000390427.3	352	151.552	0	0
ENST00000390428.3	404	191.206	0	0
ENST00000390429.3	337	140.039	0	0
ENST00000390430.2	473	248.973	0	0
ENST00000390431.3	338	140.85	1	0.449117
ENST00000390432.2	379	172.73	0	0
ENST00000390433.1	340	142.261	0	0
ENST00000390434.3	566	331.151	0	0
ENST00000390435.1	341	142.948	0	0
ENST00000390436.2	360	157.149	0	0
ENST00000390437.2	445	225.036	0	0
ENST00000390438.2	469	245.707	0	0
ENST00000390439.2	410	196.085	0	0
ENST00000390440.2	425	208.755	0	0
ENST00000390441.2	394	183.813	0	0
ENST00000390442.3	399	187.349	0	0
ENST00000390443.3	561	326.588	4	0.774775
ENST00000390444.1	329	133.849	0	0
ENST00000390445.2	484	258.532	0	0
ENST00000390446.3	440	220.924	0	0
ENST00000390447.3	467	243.915	0	0
ENST00000390448.3	406	192.821	0	0
ENST00000390449.3	343	144.459	0	0
ENST00000390450.3	464	241.095	0	0
ENST00000390451.2	409	195.454	4	1.29458
ENST00000390452.2	365	161.178	0	0
ENST00000621643.1	102	30.5184	0	0
ENST00000390453.1	343	144.459	0	0
ENST00000390454.2	403	190.376	0	0
ENST00000390455.3	537	304.848	0	0
ENST00000390456.3	341	142.948	0	0
ENST00000390457.2	425	208.755	0	0
ENST00000390458.3	469	245.707	0	0
ENST00000557168.1	337	140.039	0	0
ENST00000390460.1	327	132.246	0	0
ENST00000390461.2	349	149.183	0	0
ENST00000390463.3	356	154.403	0	0
ENST00000390464.2	353	152.207	0	0
ENST00000390465.2	395	184.605	0	0
ENST00000390466.1	331	135.415	0	0
ENST00000390467.3	317	124.865	0	0
ENST00000390468.1	336	139.159	0	0
ENST00000390469.2	520	290.179	0	0
ENST00000535880.2	425	208.755	0	0
ENST00000390340.2	463	240.095	0	0
ENST00000390341.2	512	283.341	0	0
ENST00000444775.2	1735	1491.24	5	0.212099
ENST00000390343.2	468	244.785	5	1.29211
ENST00000390344.2	552	318.343	4	0.794841
ENST00000390345.2	688	447.48	2	0.28273
ENST00000390346.2	537	304.848	0	0
ENST00000426402.2	544	310.991	1	0.203408
ENST00000390348.2	465	242.018	0	0
ENST00000455382.2	421	205.346	1	0.308057
ENST00000390387.3	391	181.786	0.5	0.17399
ENST00000390357.3	373	167.777	0	0
ENST00000390381.3	652	412.472	0	0
ENST00000390353.2	401	189.011	0	0
ENST00000547918.2	380	173.55	0	0
ENST00000390392.3	455	233.462	0	0
ENST00000634383.1	424	207.823	0	0
