target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	9.66667	0	0
ENST00000415118.1	8	5.66667	0	0
ENST00000434970.2	9	6.66667	0	0
ENST00000448914.1	13	6.8	0	0
ENST00000632684.1	12	9.66667	0	0
ENST00000632524.1	11	8.66667	0	0
ENST00000633009.1	20	11.8333	0	0
ENST00000634070.1	18	11.8	0	0
ENST00000632963.1	20	11.8333	0	0
ENST00000633030.1	19	10.8333	0	0
ENST00000633765.1	31	10.5	0	0
ENST00000632619.1	28	10.7692	0	0
ENST00000632968.1	17	10.8	0	0
ENST00000633159.1	21	12.8333	0	0
ENST00000631871.1	20	11.8333	0	0
ENST00000633010.1	16	9.8	0	0
ENST00000633379.1	37	9.81579	0	0
ENST00000632473.1	31	10.5	0	0
ENST00000631884.1	17	10.8	0	0
ENST00000632859.1	21	12.8333	0	0
ENST00000631895.1	23	14.8333	0	0
ENST00000634154.1	16	9.8	0	0
ENST00000632609.1	31	10.5	0	0
ENST00000632911.1	31	10.5	0	0
ENST00000633504.1	31	10.5	0	0
ENST00000632304.1	17	10.8	0	0
ENST00000632542.1	18	11.8	0	0
ENST00000633968.1	20	11.8333	0	0
ENST00000634085.1	16	9.8	0	0
ENST00000633353.1	31	10.5	0	0
ENST00000631803.1	31	10.5	0	0
ENST00000633210.1	17	10.8	0	0
ENST00000604642.1	23	14.8333	0	0
ENST00000603326.1	19	10.8333	0	0
ENST00000604950.1	31	10.5	0	0
ENST00000603077.1	31	10.5	0	0
ENST00000605284.1	17	10.8	0	0
ENST00000604446.1	23	14.8333	0	0
ENST00000603693.1	19	10.8333	0	0
ENST00000603935.1	31	10.5	0	0
ENST00000604102.1	31	10.5	0	0
ENST00000604838.1	17	10.8	0	0
ENST00000439842.1	11	8.66667	0	0
ENST00000390567.1	20	11.8333	0	0
ENST00000452198.1	18	11.8	0	0
ENST00000390569.1	20	11.8333	0	0
ENST00000437320.1	19	10.8333	0	0
ENST00000390571.1	31	10.5	0	0
ENST00000390572.1	28	10.7692	0	0
ENST00000450276.1	17	10.8	0	0
ENST00000390574.1	21	12.8333	0	0
ENST00000390575.1	20	11.8333	0	0
ENST00000431870.1	16	9.8	0	0
ENST00000390577.1	37	9.81579	0	0
ENST00000390578.1	31	10.5	0	0
ENST00000451044.1	17	10.8	0	0
ENST00000390580.1	21	12.8333	0	0
ENST00000390581.1	23	14.8333	0	0
ENST00000431440.2	16	9.8	0	0
ENST00000390583.1	31	10.5	0	0
ENST00000390584.1	31	10.5	0	0
ENST00000390585.1	31	10.5	0	0
ENST00000430425.1	17	10.8	0	0
ENST00000454691.1	18	11.8	0	0
ENST00000390588.1	20	11.8333	0	0
ENST00000414852.1	16	9.8	0	0
ENST00000390590.1	31	10.5	0	0
ENST00000390591.1	31	10.5	0	0
ENST00000454908.1	17	10.8	0	0
ENST00000632828.1	421	215.133	0	0
ENST00000632422.1	391	189.546	0	0
ENST00000632713.1	373	174.269	0	0
ENST00000633384.1	652	427.377	0	0
ENST00000631557.1	401	197.86	0	0
ENST00000632308.1	380	179.68	0	0
ENST00000632512.1	455	244.657	0	0
ENST00000632016.1	392	190.401	0	0
ENST00000631427.1	455	244.657	0	0
ENST00000632148.1	424	217.785	0	0
ENST00000631392.1	386	185.041	0	0
ENST00000633472.1	365	168.058	0	0
ENST00000631882.1	397	194.415	1	0.239573
ENST00000634123.1	343	150.353	1.5	0.464674
ENST00000633328.1	390	188.733	0	0
ENST00000632248.1	412	207.434	0	0
ENST00000634176.1	364	167.36	0	0
ENST00000633575.1	395	192.647	0	0
ENST00000633072.1	410	205.567	0	0
ENST00000633313.1	347	153.184	0	0
ENST00000633696.1	544	325.073	0	0
ENST00000633963.1	390	188.733	0	0
ENST00000632187.1	350	155.618	0	0
ENST00000631511.1	386	185.041	0	0
ENST00000633265.1	392	190.401	0	0
ENST00000632216.1	384	183.182	0	0
ENST00000632425.1	407	203.296	0	0
ENST00000631548.1	347	153.184	0	0
ENST00000633790.1	343	150.353	0	0
ENST00000634093.1	344	151.144	0	0
ENST00000632560.1	347	153.184	0	0
ENST00000631639.1	478	265.366	0	0
ENST00000632021.1	347	153.184	0	0
ENST00000633796.1	374	174.997	0	0
ENST00000631471.1	344	151.144	0	0
ENST00000634111.1	392	190.401	0	0
ENST00000633292.1	409	204.745	0	0
ENST00000631824.1	406	202.318	0	0
ENST00000632829.1	411	206.501	0	0
ENST00000632432.1	406	202.318	0	0
ENST00000631835.1	421	215.133	0	0
ENST00000633244.1	347	153.184	0	0
ENST00000631663.1	344	151.144	0	0
ENST00000631559.1	428	221.385	0	0
ENST00000632638.1	552	332.837	0	0
ENST00000633466.1	413	208.367	0	0
ENST00000633842.1	347	153.184	0	0
ENST00000633092.1	381	180.561	0	0
ENST00000610439.4	381	180.561	0	0
ENST00000633283.1	387	186.02	0	0
ENST00000619125.2	364	167.36	0	0
ENST00000634198.1	402	198.645	0	0
ENST00000631690.1	447	237.925	0	0
ENST00000379435.3	416	210.96	4	0.883136
ENST00000542354.1	392	190.401	0	0
ENST00000390423.2	402	198.645	0	0
ENST00000390424.2	348	154.096	0	0
ENST00000390425.2	519	302.056	0	0
ENST00000390426.2	395	192.647	0	0
ENST00000390427.3	352	157.084	0	0
ENST00000390428.3	404	200.558	0	0
ENST00000390429.3	337	145.522	0	0
ENST00000390430.2	473	260.835	0	0
ENST00000390431.3	338	146.267	0	0
ENST00000390432.2	379	178.918	0	0
ENST00000390433.1	340	148.096	0	0
ENST00000390434.3	566	345.839	0	0
ENST00000390435.1	341	148.959	0	0
ENST00000390436.2	360	163.847	0	0
ENST00000390437.2	445	236.251	0	0
ENST00000390438.2	469	257.05	0	0
ENST00000390439.2	410	205.567	0	0
ENST00000390440.2	425	218.715	0	0
ENST00000390441.2	394	191.898	0	0
ENST00000390442.3	399	196.181	0	0
ENST00000390443.3	561	341.049	0	0
ENST00000390444.1	329	138.924	0	0
ENST00000390445.2	484	270.534	0	0
ENST00000390446.3	440	231.67	0	0
ENST00000390447.3	467	255.13	0	0
ENST00000390448.3	406	202.318	0	0
ENST00000390449.3	343	150.353	0	0
ENST00000390450.3	464	252.661	0	0
ENST00000390451.2	409	204.745	0	0
ENST00000390452.2	365	168.058	0	0
ENST00000621643.1	102	27.193	0	0
ENST00000390453.1	343	150.353	0	0
ENST00000390454.2	403	199.623	0	0
ENST00000390455.3	537	318.499	0	0
ENST00000390456.3	341	148.959	0	0
ENST00000390457.2	425	218.715	0	0
ENST00000390458.3	469	257.05	0	0
ENST00000557168.1	337	145.522	0	0
ENST00000390460.1	327	137.297	0	0
ENST00000390461.2	349	154.848	0	0
ENST00000390463.3	356	160.472	0	0
ENST00000390464.2	353	157.779	0	0
ENST00000390465.2	395	192.647	0	0
ENST00000390466.1	331	140.793	0	0
ENST00000390467.3	317	129.77	0	0
ENST00000390468.1	336	144.809	0	0
ENST00000390469.2	520	302.994	0	0
ENST00000535880.2	425	218.715	0	0
ENST00000390340.2	463	251.82	0	0
ENST00000390341.2	512	295.579	0	0
ENST00000444775.2	1735	1507.35	1	0.0308997
ENST00000390343.2	468	256.05	5	0.909521
ENST00000390344.2	552	332.837	1	0.139938
ENST00000390345.2	688	462.716	19.3509	1.94784
ENST00000390346.2	537	318.499	0	0
ENST00000426402.2	544	325.073	1.64909	0.236282
ENST00000390348.2	465	253.502	1	0.183732
ENST00000455382.2	421	215.133	0	0
ENST00000390387.3	391	189.546	0	0
ENST00000390357.3	373	174.269	0	0
ENST00000390381.3	652	427.377	0	0
ENST00000390353.2	401	197.86	0	0
ENST00000547918.2	380	179.68	0	0
ENST00000390392.3	455	244.657	0	0
ENST00000634383.1	424	217.785	0	0
ENST00000634605.1	394	191.898	0	0
ENST00000390360.3	365	168.058	0	0
ENST00000390361.3	397	194.415	3	0.71872
ENST00000390362.1	343	150.353	1.5	0.464674
ENST00000390363.2	390	188.733	0	0
ENST00000390364.3	412	207.434	0	0
ENST00000390367.3	364	167.36	0	0
ENST00000426318.2	395	192.647	0	0
ENST00000390368.2	410	205.567	0	0
ENST00000390369.2	347	153.184	0	0
ENST00000454561.2	544	325.073	0	0
ENST00000390371.3	388	186.918	0	0
ENST00000390372.3	350	155.618	0	0
ENST00000390373.2	344	151.144	0	0
ENST00000390374.3	392	190.401	0	0
ENST00000390375.2	384	183.182	0	0
ENST00000390376.2	341	148.959	0	0
ENST00000390377.1	347	153.184	0	0
ENST00000390378.1	343	150.353	0	0
ENST00000612787.1	347	153.184	0	0
ENST00000614171.1	374	174.997	0	0
ENST00000611462.1	368	170.264	0	0
ENST00000611787.1	392	190.401	0	0
ENST00000620569.1	409	204.745	0	0
ENST00000617347.1	406	202.318	0	0
ENST00000621184.1	411	206.501	0	0
ENST00000617639.1	406	202.318	0	0
ENST00000616518.1	421	215.133	0	0
ENST00000620773.1	347	153.184	0	0
ENST00000619103.1	344	151.144	0	0
ENST00000611520.1	428	221.385	0	0
ENST00000390393.3	552	332.837	0	0
ENST00000390394.3	413	208.367	0	0
ENST00000390396.1	347	153.184	0	0
ENST00000390397.2	381	180.561	0	0
ENST00000390398.3	381	180.561	0	0
ENST00000390399.3	387	186.02	0	0
ENST00000390400.2	364	167.36	0	0
ENST00000422143.2	402	198.645	0	0
ENST00000417977.2	447	237.925	0	0
ENST00000613379.1	1322	1094.35	0	0
ENST00000621991.4	1256	1028.35	0	0
ENST00000619816.1	677	451.762	0	0
ENST00000616914.1	1295	1067.35	0	0
ENST00000621713.1	1240	1012.35	0	0
ENST00000615996.1	1563	1335.35	0	0
ENST00000611873.1	1112	884.348	0	0
ENST00000619141.4	900	672.348	0	0
ENST00000621830.1	677	451.762	0	0
ENST00000615270.1	1295	1067.35	0	0
ENST00000631283.1	936	708.348	0	0
ENST00000627256.2	14829	14601.3	0	0
ENST00000628539.1	656	431.16	0	0
ENST00000626903.1	404	200.558	0	0
ENST00000629229.1	553	333.668	0	0
ENST00000621433.1	8003	7775.35	0	0
ENST00000607853.6	1684	1456.35	0	0
ENST00000619390.1	1504	1276.35	0	0
ENST00000574062.5	1655	1427.35	0	0
ENST00000575319.1	1738	1510.35	0	0
ENST00000576465.1	573	352.554	0	0
ENST00000573762.1	564	343.98	0.603077	0.0816598
ENST00000614621.4	1504	1276.35	0	0
ENST00000619036.2	1734	1506.35	0	0
ENST00000618719.2	692	466.437	9.29554	0.928218
ENST00000629682.2	1576	1348.35	0	0
ENST00000620741.3	1738	1510.35	2.07873	0.0641047
ENST00000627911.2	1363	1135.35	7.90173	0.324161
ENST00000625994.1	573	352.554	0	0
ENST00000628872.1	564	343.98	0.603077	0.0816598
ENST00000617651.4	1734	1506.35	0	0
ENST00000616376.1	1504	1276.35	0	0
ENST00000622207.2	1030	802.348	0	0
ENST00000570683.3	948	720.348	0	0
ENST00000573400.1	939	711.348	0	0
ENST00000633377.1	1609	1381.35	0	0
ENST00000633062.1	1329	1101.35	0	0
ENST00000632233.1	1606	1378.35	0	0
ENST00000610808.1	1322	1094.35	0	0
ENST00000626647.1	2737	2509.35	0	0
ENST00000627926.2	12809	12581.3	2	0.00740407
ENST00000630506.1	656	431.16	0	0
ENST00000630053.1	404	200.558	0	0
ENST00000626712.1	553	333.668	0	0
ENST00000619759.1	8003	7775.35	0	0
ENST00000634782.1	692	466.437	0	0
ENST00000634785.1	1655	1427.35	0	0
ENST00000635170.1	1740	1512.35	0	0
ENST00000635668.1	1504	1276.35	0	0
ENST00000635135.1	1734	1506.35	0	0
ENST00000651274.1	3531	3303.35	58.2906	0.821887
ENST00000635588.1	1363	1135.35	1.92885	0.0791291
ENST00000635275.1	573	352.554	0	0
ENST00000634356.1	564	343.98	0.603077	0.0816598
ENST00000639581.1	1608	1380.35	0	0
ENST00000639095.1	677	451.762	0	0
ENST00000638401.1	1608	1380.35	0	0
ENST00000640180.1	677	451.762	0	0
ENST00000638933.1	1608	1380.35	0	0
ENST00000639960.1	677	451.762	0	0
ENST00000645657.1	2898	2670.35	0	0
ENST00000640635.2	1608	1380.35	0	0
ENST00000640257.2	677	451.762	0	0
ENST00000638472.1	1608	1380.35	0	0
ENST00000640926.1	677	451.762	0	0
ENST00000618023.5	1608	1380.35	0	0
ENST00000639404.1	677	451.762	0	0
ENST00000652053.1	1719	1491.35	8	0.24985
ENST00000402588.6	937	709.348	44.2336	2.90443
ENST00000634759.1	1184	956.348	34.3508	1.67297
ENST00000621118.4	1112	884.348	0	0
ENST00000425829.2	947	719.348	0	0
ENST00000541415.2	2778	2550.35	0	0
ENST00000622436.1	921	693.348	0	0
ENST00000553765.2	945	717.348	1	0.0649289
ENST00000435101.1	692	466.437	0	0
ENST00000358097.8	1655	1427.35	0	0
ENST00000433992.2	1740	1512.35	0	0
ENST00000614967.4	1504	1276.35	0	0
ENST00000612115.1	1734	1506.35	0	0
ENST00000651010.1	3531	3303.35	0	0
ENST00000610593.4	1363	1135.35	1.92885	0.0791291
ENST00000424775.1	573	352.554	0	0
ENST00000435688.1	564	343.98	0.603077	0.0816598
ENST00000424348.1	959	731.348	0	0
ENST00000642324.1	3595	3367.35	1.01447	0.014032
ENST00000508166.5	2164	1936.35	0	0
ENST00000503442.1	1232	1004.35	0	0
ENST00000511446.2	2018	1790.35	0	0
ENST00000504802.1	600	378.394	0	0
ENST00000508264.1	727	500.422	0	0
ENST00000613293.4	1233	1005.35	0	0
ENST00000610628.4	2154	1926.35	0	0
ENST00000522175.7	1931	1703.35	0	0
ENST00000519951.2	2268	2040.35	0	0
ENST00000432841.1	938	710.348	0	0
ENST00000514827.2	1712	1484.35	0	0
ENST00000618570.1	1185	957.348	0	0
ENST00000553483.3	931	703.348	0	0
ENST00000445557.1	926	698.348	0	0
ENST00000438474.1	963	735.348	0	0
ENST00000523857.5	3818	3590.35	1.96047	0.0254327
ENST00000521053.5	3830	3602.35	0.0395267	0.000511061
ENST00000430863.5	4164	3936.35	0	0
ENST00000521161.5	613	390.612	0	0
ENST00000621837.1	4164	3936.35	0	0
ENST00000457194.6	1984	1756.35	9.04892	0.239968
ENST00000429712.5	1313	1085.35	0	0
ENST00000493176.1	545	326.073	1.01127	0.144451
ENST00000420396.3	1240	1012.35	0	0
ENST00000579578.6	1482	1254.35	0	0
ENST00000586762.2	590	368.999	0	0
ENST00000588823.1	622	399.055	3.48858	0.407177
ENST00000611850.4	1407	1179.35	1.51142	0.0596912
ENST00000591655.3	1456	1228.35	0	0
ENST00000606380.2	1637	1409.35	0	0
ENST00000616270.4	1132	904.348	0	0
ENST00000634680.1	1421	1193.35	0	0
ENST00000634967.1	1493	1265.35	0	0
ENST00000534447.5	5330	5102.35	9.00381	0.0821909
ENST00000534142.5	2012	1784.35	0	0
ENST00000533478.5	5669	5441.35	0	0
ENST00000525539.5	7379	7151.35	0	0
ENST00000530363.5	1608	1380.35	1.72677	0.0582659
ENST00000299598.11	5818	5590.35	2.62911	0.0219047
ENST00000529079.1	574	353.554	0	0
ENST00000531391.5	1488	1260.35	22.4688	0.830343
ENST00000337114.8	3427	3199.35	1.51	0.0219828
ENST00000526632.5	2006	1778.35	0	0
ENST00000527937.1	4165	3937.35	57.1454	0.675998
ENST00000529791.1	552	332.837	0	0
ENST00000484361.1	945	717.348	0	0
ENST00000568934.1	921	693.348	0	0
ENST00000418689.1	945	717.348	0	0
ENST00000641465.1	2883	2655.35	0	0
ENST00000440231.1	985	757.348	0	0
ENST00000435756.2	944	716.348	0	0
ENST00000527486.2	930	702.348	0	0
ENST00000439431.3	2898	2670.35	0	0
ENST00000637675.1	546	327.073	0	0
ENST00000377712.3	765	538.166	0	0
ENST00000602139.6	3876	3648.35	7.37791	0.0941901
ENST00000429239.1	925	697.348	0	0
ENST00000394191.3	1045	817.348	0	0
ENST00000339924.12	1608	1380.35	0	0
ENST00000391729.1	677	451.762	0	0
ENST00000613512.4	1451	1223.35	0	0
ENST00000458137.5	1166	938.348	0	0
ENST00000375726.6	1306	1078.35	0	0
ENST00000447913.5	819	591.718	0	0
ENST00000446862.5	1196	968.348	0	0
ENST00000441710.5	1168	940.348	0	0
ENST00000433738.5	709	483.01	0	0
ENST00000448103.5	1071	843.348	0	0
ENST00000417998.5	1401	1173.35	0	0
ENST00000494737.5	961	733.348	0	0
ENST00000508062.1	774	547.166	0	0
ENST00000422698.6	1685	1457.35	0	0
ENST00000641572.1	1255	1027.35	2	0.0906735
ENST00000641848.1	1344	1116.35	0	0
ENST00000412796.2	935	707.348	0	0
ENST00000332217.5	990	762.348	0	0
ENST00000649616.1	940	712.348	0	0
ENST00000504970.1	935	707.348	0	0
ENST00000502411.5	566	345.839	0	0
ENST00000496692.6	554	334.6	0	0
ENST00000543859.5	1507	1279.35	6.91005	0.251571
ENST00000466542.6	1070	842.348	0	0
ENST00000465075.6	769	542.166	0	0
ENST00000473530.6	1632	1404.35	0	0
ENST00000611236.1	958	730.348	0	0
ENST00000473712.6	567	346.839	0	0
ENST00000482226.2	527	309.302	0	0
ENST00000467903.5	1101	873.348	0	0
ENST00000507374.5	553	333.668	0	0
ENST00000508651.1	542	323.073	2.08995	0.301302
ENST00000649376.1	279	102.239	0	0
ENST00000641246.2	318	130.474	0	0
ENST00000472952.3	1239	1011.35	0	0
ENST00000446393.2	4888	4660.35	0	0
ENST00000641506.1	4376	4148.35	8.81086	0.0989262
ENST00000641557.1	3409	3181.35	0	0
ENST00000641057.1	3463	3235.35	0	0
ENST00000571766.2	994	766.348	0	0
ENST00000641710.1	606	384.278	0	0
ENST00000641031.1	462	250.82	0	0
ENST00000632136.1	760	533.166	0.5	0.0436793
ENST00000622053.4	755	528.166	0	0
ENST00000390477.2	720	493.669	0	0
ENST00000611116.2	978	750.348	11	0.682807
ENST00000436911.6	1013	785.348	0	0
ENST00000443402.6	2730	2502.35	0	0
ENST00000633705.1	760	533.166	0.5	0.0436793
ENST00000466254.1	758	531.166	0	0
ENST00000631705.1	63	23.2069	0	0
ENST00000633501.1	51	16.9219	0	0
ENST00000631521.1	48	15.1525	0	0
ENST00000633896.1	50	16.1746	0	0
ENST00000632178.1	53	18.4091	0	0
ENST00000634062.1	52	17.4091	0	0
ENST00000390320.2	127	21.3088	0	0
ENST00000390322.2	175	38.03	0	0
ENST00000390324.2	176	38.574	0	0
ENST00000390326.2	33	8.88889	0	0
ENST00000390327.2	72	28.57	0	0
ENST00000390328.2	70	27.4021	0	0
ENST00000390330.2	46	14.6415	0	0
ENST00000390560.2	61	21.9881	0	0
ENST00000488476.1	49	15.4194	0	0
ENST00000461719.1	46	14.6415	0	0
ENST00000463911.1	49	15.4194	0	0
ENST00000390564.2	52	17.4091	0	0
ENST00000390565.1	52	17.4091	0	0
ENST00000390238.2	38	10.8158	0	0
ENST00000390239.2	37	9.81579	0	0
ENST00000390240.2	38	10.8158	0	0
ENST00000390241.3	39	11.5385	0	0
ENST00000390242.2	38	10.8158	0	0
ENST00000622473.2	1071	843.348	2	0.110456
ENST00000610670.2	1412	1184.35	1.5	0.0589902
ENST00000618981.2	1119	891.348	0	0
ENST00000621803.2	1114	886.348	0	0
ENST00000633714.1	1112	884.348	1	0.0526678
ENST00000631539.1	2619	2391.35	0	0
ENST00000631466.1	1128	900.348	0	0
ENST00000631402.1	1022	794.348	0	0
ENST00000632774.1	1266	1038.35	0	0
ENST00000633698.1	1678	1450.35	0	0
ENST00000626472.2	1485	1257.35	0	0
ENST00000390321.2	460	249.266	0	0
ENST00000390323.2	462	250.82	0	0
ENST00000390325.2	462	250.82	0	0
ENST00000390331.3	441	232.399	0	0
ENST00000497872.4	1320	1092.35	0	0
ENST00000390539.2	1071	843.348	0	0
ENST00000641420.1	1485	1257.35	0	0
ENST00000390541.2	1412	1184.35	1.5	0.0589902
ENST00000641978.1	2597	2369.35	3	0.058974
ENST00000390543.3	1119	891.348	0	0
ENST00000641095.1	2594	2366.35	0	0
ENST00000390545.3	1116	888.348	0	0
ENST00000641837.1	1310	1082.35	0	0
ENST00000390547.3	1112	884.348	1	0.0526678
ENST00000390548.6	2619	2391.35	0	0
ENST00000390549.6	1128	900.348	0	0
ENST00000390542.6	1022	794.348	0	0
ENST00000641136.1	2751	2523.35	0	0
ENST00000390551.6	1268	1040.35	0	0
ENST00000390556.6	1678	1450.35	0	0
ENST00000613640.1	1155	927.348	0	0
ENST00000637539.2	1686	1458.35	0	0
ENST00000390559.6	1485	1257.35	0	0
ENST00000390237.2	523	305.869	0	0
ENST00000628219.1	534	315.823	0	0
ENST00000626108.1	353	157.779	0	0
ENST00000627132.1	384	183.182	0	0
ENST00000626489.1	397	194.415	0	0
ENST00000628287.1	466	254.237	0	0
ENST00000618644.2	385	184.102	0	0
ENST00000630493.1	369	170.883	0	0
ENST00000610349.2	407	203.296	0	0
ENST00000628968.1	374	174.997	0	0
ENST00000618026.2	393	191.338	0	0
ENST00000629472.1	412	207.434	0	0
ENST00000627634.1	383	182.202	0.5	0.127816
ENST00000633299.1	417	211.892	0	0
ENST00000633350.1	417	211.892	0	0
ENST00000632977.1	395	192.647	0	0
ENST00000631379.1	417	211.892	0	0
ENST00000633833.1	402	198.645	0	0
ENST00000560724.3	378	178.154	0	0
ENST00000633988.1	432	224.86	0	0
ENST00000632333.1	353	157.779	0	0
ENST00000633752.1	353	157.779	0	0
ENST00000634015.1	473	260.835	0	0
ENST00000631975.1	430	223.219	0	0
ENST00000632959.1	439	230.719	0	0
ENST00000631755.1	425	218.715	0	0
ENST00000633147.1	412	207.434	0	0
ENST00000632076.1	415	210.073	0	0
ENST00000632980.1	432	224.86	0	0
ENST00000632630.1	432	224.86	0	0
ENST00000633490.1	413	208.367	0	0
ENST00000632457.1	382	181.382	0	0
ENST00000632719.1	425	218.715	0	0
ENST00000633400.1	431	224.052	0	0
ENST00000632151.1	391	189.546	0	0
ENST00000631807.1	420	214.317	0	0
ENST00000633570.1	349	154.848	0	0
ENST00000631869.1	353	157.779	0	0
ENST00000612474.2	402	198.645	89.6728	21.0258
ENST00000632225.1	368	170.264	8.16974	2.23487
ENST00000631785.1	427	220.48	0.0205728	0.00434603
ENST00000633618.1	427	220.48	0	0
ENST00000633040.1	435	227.716	0	0
ENST00000631826.1	411	206.501	6.5	1.46609
ENST00000632105.1	657	432.16	0.0768722	0.008285
ENST00000632296.1	432	224.86	0	0
ENST00000632211.1	439	230.719	0	0
ENST00000620764.2	412	207.434	0	0
ENST00000633426.1	571	350.768	0	0
