target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	4.85714	0	0
ENST00000415118.1	8	5	0	0
ENST00000434970.2	9	6	0	0
ENST00000448914.1	13	5.85714	0	0
ENST00000632684.1	12	4.85714	0	0
ENST00000632524.1	11	5.4	0	0
ENST00000633009.1	20	9.9	0	0
ENST00000634070.1	18	9.875	0	0
ENST00000632963.1	20	9.9	0	0
ENST00000633030.1	19	8.9	0	0
ENST00000633765.1	31	10.8696	0	0
ENST00000632619.1	28	14.6923	0	0
ENST00000632968.1	17	8.875	0	0
ENST00000633159.1	21	10.9	0	0
ENST00000631871.1	20	9.9	0	0
ENST00000633010.1	16	7.875	0	0
ENST00000633379.1	37	12.25	0	0
ENST00000632473.1	31	10.8696	0	0
ENST00000631884.1	17	8.875	0	0
ENST00000632859.1	21	10.9	0	0
ENST00000631895.1	23	11.9091	0	0
ENST00000634154.1	16	7.875	0	0
ENST00000632609.1	31	10.8696	0	0
ENST00000632911.1	31	10.8696	0	0
ENST00000633504.1	31	10.8696	0	0
ENST00000632304.1	17	8.875	0	0
ENST00000632542.1	18	9.875	0	0
ENST00000633968.1	20	9.9	0	0
ENST00000634085.1	16	7.875	0	0
ENST00000633353.1	31	10.8696	0	0
ENST00000631803.1	31	10.8696	0	0
ENST00000633210.1	17	8.875	0	0
ENST00000604642.1	23	11.9091	0	0
ENST00000603326.1	19	8.9	0	0
ENST00000604950.1	31	10.8696	1.5	7.7658
ENST00000603077.1	31	10.8696	0	0
ENST00000605284.1	17	8.875	0	0
ENST00000604446.1	23	11.9091	0	0
ENST00000603693.1	19	8.9	0	0
ENST00000603935.1	31	10.8696	1.5	7.7658
ENST00000604102.1	31	10.8696	0	0
ENST00000604838.1	17	8.875	0	0
ENST00000439842.1	11	5.4	0	0
ENST00000390567.1	20	9.9	0	0
ENST00000452198.1	18	9.875	0	0
ENST00000390569.1	20	9.9	0	0
ENST00000437320.1	19	8.9	0	0
ENST00000390571.1	31	10.8696	0	0
ENST00000390572.1	28	14.6923	0	0
ENST00000450276.1	17	8.875	0	0
ENST00000390574.1	21	10.9	0	0
ENST00000390575.1	20	9.9	0	0
ENST00000431870.1	16	7.875	0	0
ENST00000390577.1	37	12.25	0	0
ENST00000390578.1	31	10.8696	0	0
ENST00000451044.1	17	8.875	0	0
ENST00000390580.1	21	10.9	0	0
ENST00000390581.1	23	11.9091	0	0
ENST00000431440.2	16	7.875	0	0
ENST00000390583.1	31	10.8696	0	0
ENST00000390584.1	31	10.8696	0	0
ENST00000390585.1	31	10.8696	0	0
ENST00000430425.1	17	8.875	0	0
ENST00000454691.1	18	9.875	0	0
ENST00000390588.1	20	9.9	0	0
ENST00000414852.1	16	7.875	0	0
ENST00000390590.1	31	10.8696	0	0
ENST00000390591.1	31	10.8696	0	0
ENST00000454908.1	17	8.875	0	0
ENST00000632828.1	421	198.293	0	0
ENST00000632422.1	391	175.316	0	0
