target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	8.3	0	0
ENST00000415118.1	8	5.5	0	0
ENST00000434970.2	9	5.88889	0	0
ENST00000448914.1	13	9.3	0	0
ENST00000632684.1	12	8.3	0	0
ENST00000632524.1	11	7.3	0	0
ENST00000633009.1	20	11.9286	0	0
ENST00000634070.1	18	14.3	0	0
ENST00000632963.1	20	11.9286	0	0
ENST00000633030.1	19	15.3	0	0
ENST00000633765.1	31	12.9032	0	0
ENST00000632619.1	28	15.1429	0	0
ENST00000632968.1	17	13.3	0	0
ENST00000633159.1	21	12.1333	0	0
ENST00000631871.1	20	11.9286	0	0
ENST00000633010.1	16	12.3	0	0
ENST00000633379.1	37	12.5192	0	0
ENST00000632473.1	31	12.9032	0	0
ENST00000631884.1	17	13.3	0	0
ENST00000632859.1	21	12.1333	0	0
ENST00000631895.1	23	12.1111	0	0
ENST00000634154.1	16	12.3	0	0
ENST00000632609.1	31	12.9032	0	0
ENST00000632911.1	31	12.9032	0	0
ENST00000633504.1	31	12.9032	0	0
ENST00000632304.1	17	13.3	0	0
ENST00000632542.1	18	14.3	0	0
ENST00000633968.1	20	11.9286	0	0
ENST00000634085.1	16	12.3	0	0
ENST00000633353.1	31	12.9032	0	0
ENST00000631803.1	31	12.9032	0	0
ENST00000633210.1	17	13.3	0	0
ENST00000604642.1	23	12.1111	0	0
ENST00000603326.1	19	15.3	0	0
ENST00000604950.1	31	12.9032	0	0
ENST00000603077.1	31	12.9032	0	0
ENST00000605284.1	17	13.3	0	0
ENST00000604446.1	23	12.1111	0	0
ENST00000603693.1	19	15.3	0	0
ENST00000603935.1	31	12.9032	0	0
ENST00000604102.1	31	12.9032	0	0
ENST00000604838.1	17	13.3	0	0
ENST00000439842.1	11	7.3	0	0
ENST00000390567.1	20	11.9286	0	0
ENST00000452198.1	18	14.3	0	0
ENST00000390569.1	20	11.9286	0	0
ENST00000437320.1	19	15.3	0	0
ENST00000390571.1	31	12.9032	0	0
ENST00000390572.1	28	15.1429	0	0
ENST00000450276.1	17	13.3	0	0
ENST00000390574.1	21	12.1333	0	0
ENST00000390575.1	20	11.9286	0	0
ENST00000431870.1	16	12.3	0	0
ENST00000390577.1	37	12.5192	0	0
ENST00000390578.1	31	12.9032	0	0
ENST00000451044.1	17	13.3	0	0
ENST00000390580.1	21	12.1333	0	0
ENST00000390581.1	23	12.1111	0	0
ENST00000431440.2	16	12.3	0	0
ENST00000390583.1	31	12.9032	0	0
ENST00000390584.1	31	12.9032	0	0
ENST00000390585.1	31	12.9032	0	0
ENST00000430425.1	17	13.3	0	0
ENST00000454691.1	18	14.3	0	0
ENST00000390588.1	20	11.9286	0	0
ENST00000414852.1	16	12.3	0	0
ENST00000390590.1	31	12.9032	0	0
ENST00000390591.1	31	12.9032	0	0
ENST00000454908.1	17	13.3	0	0
ENST00000632828.1	421	204.388	0	0
ENST00000632422.1	391	180.905	0	0
ENST00000632713.1	373	166.607	0	0
ENST00000633384.1	652	409.556	0	0
ENST00000631557.1	401	188.538	0	0
ENST00000632308.1	380	172.028	0	0
ENST00000632512.1	455	233.02	0	0
ENST00000632016.1	392	181.801	0	0
ENST00000631427.1	455	233.02	0	0
ENST00000632148.1	424	206.772	0	0
ENST00000631392.1	386	177.078	0	0
ENST00000633472.1	365	160.328	0	0
ENST00000631882.1	397	185.687	2.75	0.805238
ENST00000634123.1	343	143.585	0	0
ENST00000633328.1	390	180.133	0	0
ENST00000632248.1	412	197.239	0	0
ENST00000634176.1	364	159.479	0	0
ENST00000633575.1	395	184.173	0	0
ENST00000633072.1	410	195.679	0	0
ENST00000633313.1	347	146.399	0	0
ENST00000633696.1	544	310.278	0	0
ENST00000633963.1	390	180.133	0	0
ENST00000632187.1	350	148.897	0	0
ENST00000631511.1	386	177.078	0	0
ENST00000633265.1	392	181.801	0	0
ENST00000632216.1	384	175.343	0	0
ENST00000632425.1	407	192.986	0	0
ENST00000631548.1	347	146.399	0.5	0.185697
ENST00000633790.1	343	143.585	0	0
ENST00000634093.1	344	144.232	0	0
ENST00000632560.1	347	146.399	0	0
ENST00000631639.1	478	252.014	0	0
ENST00000632021.1	347	146.399	0	0
ENST00000633796.1	374	167.372	1	0.324856
ENST00000631471.1	344	144.232	0	0
ENST00000634111.1	392	181.801	0	0
ENST00000633292.1	409	194.833	0	0
ENST00000631824.1	406	192.246	3	0.848473
ENST00000632829.1	411	196.503	0	0
ENST00000632432.1	406	192.246	0	0
ENST00000631835.1	421	204.388	0	0
ENST00000633244.1	347	146.399	0	0
ENST00000631663.1	344	144.232	0	0
ENST00000631559.1	428	210.128	0	0
ENST00000632638.1	552	317.463	0	0
ENST00000633466.1	413	197.929	0	0
ENST00000633842.1	347	146.399	0	0
ENST00000633092.1	381	172.888	0	0
ENST00000610439.4	381	172.888	0	0
ENST00000633283.1	387	177.689	0	0
ENST00000619125.2	364	159.479	0	0
ENST00000634198.1	402	189.495	0	0
ENST00000631690.1	447	226.294	0	0
ENST00000379435.3	416	200.153	3	0.814954
ENST00000542354.1	392	181.801	0	0
ENST00000390423.2	402	189.495	0	0
ENST00000390424.2	348	147.239	0	0
ENST00000390425.2	519	288.336	0	0
ENST00000390426.2	395	184.173	0	0
ENST00000390427.3	352	150.391	0	0
ENST00000390428.3	404	190.893	0	0
ENST00000390429.3	337	139.014	0	0
ENST00000390430.2	473	248.536	0	0
ENST00000390431.3	338	139.652	0	0
ENST00000390432.2	379	171.168	0	0
ENST00000390433.1	340	141.34	0	0
ENST00000390434.3	566	330.23	0	0
ENST00000390435.1	341	142.218	0	0
ENST00000390436.2	360	156.587	0	0
ENST00000390437.2	445	224.515	0	0
ENST00000390438.2	469	245.25	0	0
ENST00000390439.2	410	195.679	0	0
ENST00000390440.2	425	207.589	0	0
ENST00000390441.2	394	183.278	0	0
ENST00000390442.3	399	187.156	0	0
ENST00000390443.3	561	325.534	0	0
ENST00000390444.1	329	132.791	0	0
ENST00000390445.2	484	257.065	0	0
ENST00000390446.3	440	220.121	0	0
ENST00000390447.3	467	243.461	0	0
ENST00000390448.3	406	192.246	0	0
ENST00000390449.3	343	143.585	0	0
ENST00000390450.3	464	241.35	0	0
ENST00000390451.2	409	194.833	0	0
ENST00000390452.2	365	160.328	0	0
ENST00000621643.1	102	33.2528	0	0
ENST00000390453.1	343	143.585	0	0
ENST00000390454.2	403	190.194	0	0
ENST00000390455.3	537	304.393	0	0
ENST00000390456.3	341	142.218	0	0
ENST00000390457.2	425	207.589	0	0
ENST00000390458.3	469	245.25	0	0
ENST00000557168.1	337	139.014	0	0
ENST00000390460.1	327	131.24	0	0
ENST00000390461.2	349	148.023	0	0
ENST00000390463.3	356	153.274	0	0
ENST00000390464.2	353	151.1	0	0
ENST00000390465.2	395	184.173	0	0
ENST00000390466.1	331	134.34	0	0
ENST00000390467.3	317	123.758	0	0
ENST00000390468.1	336	138.22	0	0
ENST00000390469.2	520	289.336	0	0
