target_id	length	eff_length	est_counts	tpm
ENST00000631435.1	12	10.25	0	0
ENST00000415118.1	8	6.25	0	0
ENST00000434970.2	9	7.25	0	0
ENST00000448914.1	13	9.2	0	0
ENST00000632684.1	12	10.25	0	0
ENST00000632524.1	11	9.25	0	0
ENST00000633009.1	20	12.8571	0	0
ENST00000634070.1	18	10.8571	0	0
ENST00000632963.1	20	12.8571	0	0
ENST00000633030.1	19	11.8571	0	0
ENST00000633765.1	31	9.7931	0	0
ENST00000632619.1	28	8.5	0	0
ENST00000632968.1	17	9.85714	0	0
ENST00000633159.1	21	13.8571	0	0
ENST00000631871.1	20	12.8571	0	0
ENST00000633010.1	16	10.3333	0	0
ENST00000633379.1	37	12.5641	0	0
ENST00000632473.1	31	9.7931	0	0
ENST00000631884.1	17	9.85714	0	0
ENST00000632859.1	21	13.8571	0	0
ENST00000631895.1	23	14	0	0
ENST00000634154.1	16	10.3333	0	0
ENST00000632609.1	31	9.7931	0	0
ENST00000632911.1	31	9.7931	0	0
ENST00000633504.1	31	9.7931	0	0
ENST00000632304.1	17	9.85714	0	0
ENST00000632542.1	18	10.8571	0	0
ENST00000633968.1	20	12.8571	0	0
ENST00000634085.1	16	10.3333	0	0
ENST00000633353.1	31	9.7931	0	0
ENST00000631803.1	31	9.7931	0	0
ENST00000633210.1	17	9.85714	0	0
ENST00000604642.1	23	14	0	0
ENST00000603326.1	19	11.8571	0	0
ENST00000604950.1	31	9.7931	0	0
ENST00000603077.1	31	9.7931	0	0
ENST00000605284.1	17	9.85714	0	0
ENST00000604446.1	23	14	0	0
ENST00000603693.1	19	11.8571	0	0
ENST00000603935.1	31	9.7931	0	0
ENST00000604102.1	31	9.7931	0	0
ENST00000604838.1	17	9.85714	0	0
ENST00000439842.1	11	9.25	0	0
ENST00000390567.1	20	12.8571	0	0
ENST00000452198.1	18	10.8571	0	0
ENST00000390569.1	20	12.8571	0	0
ENST00000437320.1	19	11.8571	0	0
ENST00000390571.1	31	9.7931	0	0
ENST00000390572.1	28	8.5	0	0
ENST00000450276.1	17	9.85714	0	0
ENST00000390574.1	21	13.8571	0	0
ENST00000390575.1	20	12.8571	0	0
ENST00000431870.1	16	10.3333	0	0
ENST00000390577.1	37	12.5641	0	0
ENST00000390578.1	31	9.7931	0	0
ENST00000451044.1	17	9.85714	0	0
ENST00000390580.1	21	13.8571	0	0
ENST00000390581.1	23	14	0	0
ENST00000431440.2	16	10.3333	0	0
ENST00000390583.1	31	9.7931	0	0
ENST00000390584.1	31	9.7931	0	0
ENST00000390585.1	31	9.7931	0	0
ENST00000430425.1	17	9.85714	0	0
ENST00000454691.1	18	10.8571	0	0
ENST00000390588.1	20	12.8571	0	0
ENST00000414852.1	16	10.3333	0	0
ENST00000390590.1	31	9.7931	0	0
ENST00000390591.1	31	9.7931	0	0
ENST00000454908.1	17	9.85714	0	0
ENST00000632828.1	421	193.148	0	0
ENST00000632422.1	391	171.725	0	0
ENST00000632713.1	373	157.393	0	0
ENST00000633384.1	652	392.915	0	0
ENST00000631557.1	401	178.948	0	0
ENST00000632308.1	380	162.992	0	0
ENST00000632512.1	455	219.645	0	0
ENST00000632016.1	392	172.233	0	0
ENST00000631427.1	455	219.645	0	0
ENST00000632148.1	424	195.706	0	0
ENST00000631392.1	386	167.599	0	0
ENST00000633472.1	365	151.255	0	0
ENST00000631882.1	397	175.869	8.27273	2.67845
ENST00000634123.1	343	135.319	0	0
ENST00000633328.1	390	170.93	0	0
ENST00000632248.1	412	186.324	0	0
ENST00000634176.1	364	150.479	0	0
ENST00000633575.1	395	174.429	0	0
ENST00000633072.1	410	184.582	0	0
ENST00000633313.1	347	138.406	0	0
ENST00000633696.1	544	294.872	0	0
ENST00000633963.1	390	170.93	0	0
ENST00000632187.1	350	140.62	0	0
ENST00000631511.1	386	167.599	0	0
ENST00000633265.1	392	172.233	0	0
ENST00000632216.1	384	165.939	0	0
ENST00000632425.1	407	182.749	0	0
ENST00000631548.1	347	138.406	0	0
ENST00000633790.1	343	135.319	0	0
ENST00000634093.1	344	136.074	0	0
ENST00000632560.1	347	138.406	0	0
ENST00000631639.1	478	238.44	0	0
ENST00000632021.1	347	138.406	0	0
ENST00000633796.1	374	158.124	0	0
ENST00000631471.1	344	136.074	0	0
ENST00000634111.1	392	172.233	0	0
ENST00000633292.1	409	183.816	0	0
ENST00000631824.1	406	182.131	0	0
ENST00000632829.1	411	185.517	0	0
ENST00000632432.1	406	182.131	0	0
ENST00000631835.1	421	193.148	0	0
ENST00000633244.1	347	138.406	0	0
ENST00000631663.1	344	136.074	0	0
ENST00000631559.1	428	198.81	0	0
ENST00000632638.1	552	301.972	0	0
ENST00000633466.1	413	187.045	0	0
ENST00000633842.1	347	138.406	0	0
ENST00000633092.1	381	163.735	0	0
ENST00000610439.4	381	163.735	0	0
ENST00000633283.1	387	168.397	0	0
ENST00000619125.2	364	150.479	0	0
ENST00000634198.1	402	179.653	0	0
ENST00000631690.1	447	213.076	0	0
ENST00000379435.3	416	189.439	3	0.901724
ENST00000542354.1	392	172.233	0	0
ENST00000390423.2	402	179.653	0	0
ENST00000390424.2	348	139.157	0	0
ENST00000390425.2	519	272.758	0	0
ENST00000390426.2	395	174.429	0	0
ENST00000390427.3	352	142.01	0	0
ENST00000390428.3	404	180.894	0	0
ENST00000390429.3	337	131.243	0	0
ENST00000390430.2	473	234.41	0	0
ENST00000390431.3	338	131.933	0	0
ENST00000390432.2	379	162.11	0	0
ENST00000390433.1	340	133.381	0	0
ENST00000390434.3	566	314.6	0	0
ENST00000390435.1	341	134.138	0	0
ENST00000390436.2	360	147.648	0	0
ENST00000390437.2	445	212.161	0	0
ENST00000390438.2	469	231.117	0	0
ENST00000390439.2	410	184.582	0	0
ENST00000390440.2	425	196.461	0	0
ENST00000390441.2	394	173.78	0	0
ENST00000390442.3	399	177.473	0	0
ENST00000390443.3	561	310.117	0	0
ENST00000390444.1	329	126.025	0	0
ENST00000390445.2	484	243.194	0	0
ENST00000390446.3	440	207.745	0	0
ENST00000390447.3	467	229.342	0	0
ENST00000390448.3	406	182.131	0	0
ENST00000390449.3	343	135.319	0	0
ENST00000390450.3	464	226.84	0	0
ENST00000390451.2	409	183.816	0	0
ENST00000390452.2	365	151.255	0	0
ENST00000621643.1	102	30.75	0	0
ENST00000390453.1	343	135.319	0	0
ENST00000390454.2	403	180.126	0	0
ENST00000390455.3	537	288.45	0	0
ENST00000390456.3	341	134.138	0	0
ENST00000390457.2	425	196.461	0	0
ENST00000390458.3	469	231.117	0	0
ENST00000557168.1	337	131.243	0	0
ENST00000390460.1	327	124.377	0	0
ENST00000390461.2	349	140.032	0	0
ENST00000390463.3	356	144.564	0	0
ENST00000390464.2	353	142.541	0	0
ENST00000390465.2	395	174.429	0	0
ENST00000390466.1	331	127.249	0	0
ENST00000390467.3	317	118.414	0	0
ENST00000390468.1	336	130.551	0	0
ENST00000390469.2	520	273.442	0	0
ENST00000535880.2	425	196.461	0	0
ENST00000390340.2	463	225.963	0	0
ENST00000390341.2	512	267.066	0	0
ENST00000444775.2	1735	1470.06	0	0
ENST00000390343.2	468	230.192	0	0
ENST00000390344.2	552	301.972	0	0
ENST00000390345.2	688	427.213	2	0.266568
ENST00000390346.2	537	288.45	0	0
ENST00000426402.2	544	294.872	0	0
ENST00000390348.2	465	227.691	0	0
ENST00000455382.2	421	193.148	0	0
ENST00000390387.3	391	171.725	0	0
ENST00000390357.3	373	157.393	0	0
ENST00000390381.3	652	392.915	0	0
ENST00000390353.2	401	178.948	0	0
ENST00000547918.2	380	162.992	0	0
ENST00000390392.3	455	219.645	0	0
ENST00000634383.1	424	195.706	0	0
ENST00000634605.1	394	173.78	0	0
ENST00000390360.3	365	151.255	0	0
ENST00000390361.3	397	175.869	4.72727	1.53054
ENST00000390362.1	343	135.319	0	0
ENST00000390363.2	390	170.93	2	0.666246
ENST00000390364.3	412	186.324	0	0
ENST00000390367.3	364	150.479	0	0
ENST00000426318.2	395	174.429	0	0
ENST00000390368.2	410	184.582	0	0
ENST00000390369.2	347	138.406	0	0
ENST00000454561.2	544	294.872	0	0
ENST00000390371.3	388	169.255	0	0
ENST00000390372.3	350	140.62	0	0
ENST00000390373.2	344	136.074	0	0
ENST00000390374.3	392	172.233	0	0
ENST00000390375.2	384	165.939	0	0
ENST00000390376.2	341	134.138	0	0
ENST00000390377.1	347	138.406	0	0
ENST00000390378.1	343	135.319	0	0
ENST00000612787.1	347	138.406	0	0
ENST00000614171.1	374	158.124	0	0
ENST00000611462.1	368	153.596	0	0
ENST00000611787.1	392	172.233	0	0
ENST00000620569.1	409	183.816	0	0
ENST00000617347.1	406	182.131	0	0
ENST00000621184.1	411	185.517	0	0
ENST00000617639.1	406	182.131	0	0
ENST00000616518.1	421	193.148	0	0
ENST00000620773.1	347	138.406	0	0
ENST00000619103.1	344	136.074	0	0
ENST00000611520.1	428	198.81	0	0
ENST00000390393.3	552	301.972	0	0
ENST00000390394.3	413	187.045	0	0
ENST00000390396.1	347	138.406	0	0
ENST00000390397.2	381	163.735	0	0
ENST00000390398.3	381	163.735	0	0
ENST00000390399.3	387	168.397	0	0
ENST00000390400.2	364	150.479	0	0
ENST00000422143.2	402	179.653	0	0
ENST00000417977.2	447	213.076	0	0
ENST00000613379.1	1322	1057.06	0	0
ENST00000621991.4	1256	991.058	0	0
ENST00000619816.1	677	416.683	0	0
ENST00000616914.1	1295	1030.06	0	0
ENST00000621713.1	1240	975.058	0	0
ENST00000615996.1	1563	1298.06	0	0
ENST00000611873.1	1112	847.058	0	0
ENST00000619141.4	900	635.54	0	0
ENST00000621830.1	677	416.683	0	0
ENST00000615270.1	1295	1030.06	0	0
ENST00000631283.1	936	671.474	0	0
ENST00000627256.2	14829	14564.1	1	0.00390967
ENST00000628539.1	656	396.715	0	0
ENST00000626903.1	404	180.894	0	0
