N_unmapped	1443414	1443414	1443414
N_multimapping	5884032	5884032	5884032
N_noFeature	959396	11992576	12128412
N_ambiguous	2769507	646245	636047
ENSG00000223972	0	0	0
ENSG00000227232	142	51	91
ENSG00000278267	3	0	3
ENSG00000243485	0	0	0
ENSG00000284332	0	0	0
ENSG00000237613	0	0	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000268903	0	0	0
ENSG00000269981	0	0	0
ENSG00000239906	0	0	0
ENSG00000241860	0	0	0
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000279928	0	0	0
ENSG00000279457	142	82	60
ENSG00000273874	0	0	0
ENSG00000228463	1	0	1
ENSG00000286448	0	0	0
ENSG00000236679	0	0	0
ENSG00000236601	0	0	0
ENSG00000237094	56	34	22
ENSG00000269732	0	0	0
ENSG00000284733	0	0	0
ENSG00000233653	0	0	0
ENSG00000250575	0	0	0
ENSG00000278757	0	0	0
ENSG00000230021	3	45	38
ENSG00000235146	0	0	1
ENSG00000225972	0	0	0
ENSG00000225630	4	3	1
ENSG00000237973	6	4	3
ENSG00000278791	0	0	0
ENSG00000229344	0	0	0
ENSG00000240409	0	0	0
ENSG00000248527	107	55	52
ENSG00000198744	1	0	1
ENSG00000268663	0	0	0
ENSG00000284662	0	0	0
ENSG00000229376	0	0	0
ENSG00000228327	73	31	42
ENSG00000223181	0	0	0
ENSG00000229905	0	0	0
ENSG00000237491	12	4	8
ENSG00000285268	0	0	0
ENSG00000230092	3	0	3
ENSG00000177757	0	0	0
ENSG00000228794	225	144	172
ENSG00000225880	40	44	9
ENSG00000288531	0	0	0
ENSG00000230368	1	1	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000272438	3	1	2
ENSG00000230699	1	1	0
ENSG00000241180	0	0	0
ENSG00000223764	10	3	7
ENSG00000187634	22	399	481
ENSG00000188976	8402	4708	4552
ENSG00000187961	790	408	382
ENSG00000187583	116	50	92
ENSG00000187642	0	13	14
ENSG00000272512	91	28	63
ENSG00000188290	1475	714	761
ENSG00000187608	202	99	103
ENSG00000231702	0	0	0
ENSG00000224969	0	0	0
ENSG00000188157	31099	15511	15589
ENSG00000242590	0	0	0
ENSG00000217801	745	422	390
ENSG00000273443	31	44	55
ENSG00000237330	8	2	6
ENSG00000131591	352	180	173
ENSG00000285812	3	1	2
ENSG00000223823	0	0	0
ENSG00000207730	0	0	0
ENSG00000207607	0	0	0
ENSG00000198976	0	0	0
ENSG00000272141	0	0	0
ENSG00000205231	1	0	1
ENSG00000162571	1	1	0
ENSG00000186891	0	0	0
ENSG00000186827	14	8	6
ENSG00000078808	4938	2361	2577
ENSG00000176022	807	426	381
ENSG00000184163	68	41	27
ENSG00000260179	10	2	8
ENSG00000160087	2631	1337	1294
ENSG00000230415	23	8	15
ENSG00000162572	132	68	64
ENSG00000131584	1092	588	638
ENSG00000278073	0	0	0
ENSG00000169972	188	179	200
ENSG00000127054	2554	1261	1350
ENSG00000283712	0	0	0
ENSG00000240731	21	10	11
ENSG00000224051	675	344	331
ENSG00000169962	0	8	20
ENSG00000107404	5084	2537	2576
ENSG00000284372	0	0	0
ENSG00000162576	346	177	169
ENSG00000175756	2085	1039	1046
ENSG00000223663	0	0	0
ENSG00000221978	1796	900	897
ENSG00000224870	442	384	349
ENSG00000242485	1621	1019	893
ENSG00000264293	0	0	0
ENSG00000272455	57	27	30
ENSG00000235098	1	0	2
ENSG00000225905	0	1	0
ENSG00000205116	0	0	0
ENSG00000225285	3	3	0
ENSG00000179403	4	3	1
ENSG00000215915	15	11	4
ENSG00000160072	736	393	343
ENSG00000284740	1	0	1
ENSG00000197785	1093	543	550
ENSG00000205090	7	3	4
ENSG00000160075	2312	1144	1168
ENSG00000215014	4	1	3
ENSG00000274481	3	0	3
ENSG00000228594	2	2	0
ENSG00000286989	0	0	0
ENSG00000272106	98	87	86
ENSG00000197530	464	280	261
ENSG00000189409	0	0	0
ENSG00000248333	2135	1074	1061
ENSG00000272004	1	55	39
ENSG00000189339	963	520	535
ENSG00000269737	10	8	4
ENSG00000215914	0	0	0
ENSG00000008128	9	5	4
ENSG00000268575	6	14	13
ENSG00000227775	0	23	33
ENSG00000215790	88	62	55
ENSG00000008130	1339	681	658
ENSG00000078369	12316	6024	6292
ENSG00000231050	20	6	14
ENSG00000169885	8	6	2
ENSG00000178821	45	22	23
ENSG00000142609	1	1	0
ENSG00000233542	0	0	0
ENSG00000187730	0	0	0
ENSG00000226969	0	0	0
ENSG00000067606	5	52	54
ENSG00000271806	0	0	0
ENSG00000182873	14	8	6
ENSG00000162585	1203	678	626
ENSG00000234396	0	0	0
ENSG00000157933	2223	1128	1095
ENSG00000287356	32	21	11
ENSG00000116151	176	101	75
ENSG00000272161	0	0	0
ENSG00000269896	11	5	6
ENSG00000272420	0	0	0
ENSG00000157916	2047	1274	1250
ENSG00000157911	286	411	352
ENSG00000149527	21	13	8
ENSG00000224387	0	0	0
ENSG00000229393	0	0	0
ENSG00000157881	1432	698	734
ENSG00000197921	0	0	0
ENSG00000272449	44	22	22
ENSG00000238164	4	42	37
ENSG00000157873	156	92	139
ENSG00000225931	1	1	0
ENSG00000228037	0	0	0
ENSG00000157870	262	161	149
ENSG00000142606	2	27	23
ENSG00000237058	0	0	0
ENSG00000215912	9	3	6
ENSG00000285945	0	0	0
ENSG00000283259	0	0	0
ENSG00000233234	0	0	0
ENSG00000287396	0	0	0
ENSG00000231630	0	0	0
ENSG00000284745	0	0	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000142611	9	3	6
ENSG00000283572	0	0	0
ENSG00000226286	0	0	0
ENSG00000279839	1	1	0
ENSG00000272235	0	0	0
ENSG00000287828	0	0	0
ENSG00000286518	0	0	0
ENSG00000130762	40	11	29
ENSG00000272088	0	0	0
ENSG00000162591	60	19	41
ENSG00000207776	0	0	0
ENSG00000238260	4	0	4
ENSG00000158109	575	262	313
ENSG00000116213	845	451	394
ENSG00000078900	4	2	2
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	63	32	39
ENSG00000276189	0	0	0
ENSG00000162592	2	4	6
ENSG00000235169	67	30	37
ENSG00000130764	1906	1233	1200
ENSG00000266075	1	3	1
ENSG00000272153	5	255	274
ENSG00000116198	576	273	304
ENSG00000169598	154	75	80
ENSG00000198912	808	395	413
ENSG00000236423	3	2	1
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000284668	85	40	45
ENSG00000284703	13	4	9
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000284694	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	532	261	271
ENSG00000287586	0	0	0
ENSG00000284739	0	0	0
ENSG00000284674	0	0	0
ENSG00000231510	0	0	0
ENSG00000284616	0	0	0
ENSG00000284692	0	0	0
ENSG00000284666	0	0	0
ENSG00000260972	0	0	0
ENSG00000283356	0	0	0
ENSG00000236948	0	0	0
ENSG00000264341	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	515	272	259
ENSG00000069424	253	146	123
ENSG00000116254	2	0	2
ENSG00000285629	0	0	0
ENSG00000116251	1386	713	674
ENSG00000226944	0	0	0
ENSG00000158286	29	7	31
ENSG00000116237	1479	823	849
ENSG00000225077	14	86	118
ENSG00000173673	0	0	0
ENSG00000158292	418	184	234
ENSG00000097021	3478	1802	1763
ENSG00000271746	0	56	31
ENSG00000069812	78	29	49
ENSG00000187017	3	15	12
ENSG00000265392	0	0	0
ENSG00000231868	0	0	0
ENSG00000215788	227	119	132
ENSG00000171680	1287	640	647
ENSG00000162408	535	269	266
ENSG00000253022	0	0	0
ENSG00000229519	0	0	0
ENSG00000173662	0	0	0
ENSG00000204859	591	270	321
ENSG00000162413	1439	704	735
ENSG00000116273	1637	812	825
ENSG00000041988	334	272	305
ENSG00000007923	698	508	433
ENSG00000228750	0	0	0
ENSG00000284744	0	0	0
ENSG00000237436	19	10	9
ENSG00000171735	1225	612	613
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	1	1	0
ENSG00000225126	0	0	0
ENSG00000270171	0	0	0
ENSG00000270035	0	0	0
ENSG00000269978	0	0	0
ENSG00000049245	1254	600	654
ENSG00000269925	9	8	1
ENSG00000049246	560	375	341
ENSG00000236266	5	65	62
ENSG00000049247	1	18	17
ENSG00000049249	69	31	38
ENSG00000270330	0	0	0
ENSG00000116288	6240	3307	2933
ENSG00000200344	0	0	0
ENSG00000284747	11	3	10
ENSG00000284716	0	0	0
ENSG00000116285	16598	8350	8250
ENSG00000238290	16	3	13
ENSG00000232848	0	0	0
ENSG00000229305	3	0	3
ENSG00000227634	1	0	1
ENSG00000200975	0	0	0
ENSG00000233645	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	99	54	45
ENSG00000252254	0	0	0
ENSG00000142599	3409	1749	1660
ENSG00000232912	0	0	0
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	0	0	0
ENSG00000224315	0	0	0
ENSG00000222511	0	0	0
ENSG00000226545	0	0	0
ENSG00000228423	0	0	0
ENSG00000229716	0	0	0
ENSG00000074800	78974	39536	39454
ENSG00000274258	0	0	0
ENSG00000230679	3	7	12
ENSG00000201725	4	0	4
ENSG00000238249	0	0	0
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	0	0	0
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	0	0	0
ENSG00000252404	0	0	0
ENSG00000180758	271	134	137
ENSG00000228526	18	7	12
ENSG00000284357	0	0	0
ENSG00000234546	0	2	0
ENSG00000049239	4789	2436	2353
ENSG00000171621	670	337	333
ENSG00000284652	0	0	0
ENSG00000284693	1	0	1
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	439	217	222
ENSG00000231181	0	0	0
ENSG00000188807	797	385	412
ENSG00000171608	1224	659	631
ENSG00000179840	0	0	0
ENSG00000233268	0	0	0
ENSG00000231789	11	7	4
ENSG00000171603	8830	4354	4542
ENSG00000271264	0	0	0
ENSG00000280113	0	0	0
ENSG00000178585	1063	763	666
ENSG00000223989	0	152	214
ENSG00000285701	0	0	0
ENSG00000162441	681	330	353
ENSG00000228150	5	5	1
ENSG00000173614	169	88	82
ENSG00000202415	4	4	0
ENSG00000283611	7	0	7
ENSG00000265521	0	0	0
ENSG00000241326	0	0	0
ENSG00000162444	0	0	0
ENSG00000130939	1194	602	592
ENSG00000224340	0	0	0
ENSG00000233623	2	1	1
ENSG00000201746	0	0	0
ENSG00000054523	3573	1783	1790
ENSG00000264881	0	0	0
ENSG00000199562	0	0	0
ENSG00000264501	0	0	0
ENSG00000284735	2	1	1
ENSG00000284642	9	3	6
